Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Afroto Panhsj,5683012,24,Miṣr,Man,440,Zonder specialiteit,19,1,15,187,91,[],False,,16,2,2,3,6,5,3,0,0
Onbekend,Agachi Regie,5680131,22,Indonesia,Man,1090,Zonder specialiteit,16,1,14,176,75,[],False,,14,10,3,3,7,2,3,0,0
Onbekend,Agea Lorelei,5678340,17,España,Vrouw,1440,Meerkampers,17,1,14,173,68,"[('Vijfkamp Vrouwen - 100 meter horden', '22.11 s', '493', 5), ('Vijfkamp Vrouwen - Hoogspringen', '0.36 m', '235', 5), ('Vijfkamp Vrouwen - Kogelstoten', '4.61 m', '271', 5), ('Vijfkamp Vrouwen - Verspringen', '1.53 m', '294', 5), ('Vijfkamp Vrouwen - 800 meter', '2:47.11', '533', 5), ('Zevenkamp - 100 meter horden', '22.10 s', '495', 5), ('Zevenkamp - Hoogspringen', '0.37 m', '242', 5), ('Zevenkamp - Kogelstoten', '4.42 m', '260', 5), ('Zevenkamp - 200 meter', '31.27 s', '328', 5), ('Zevenkamp - Verspringen', '1.53 m', '294', 5), ('Zevenkamp - Speerwerpen', '18.45 m', '389', 5), ('Zevenkamp - 800 meter', '2:48.41', '510', 5), ('Vijfkamp Vrouwen', '1826 p', '365', 5), ('Zevenkamp', '2518 p', '360', 5)]",False,,14,0,9,2,3,1,10,4,7
Onbekend,Agostini Quarto,5681780,17,Italia,Man,890,Zonder specialiteit,19,1,15,170,65,[],False,,14,10,1,4,1,2,2,0,0
Onbekend,Agouazi Samia,5680432,23,Al-Jazā'ir,Vrouw,840,Zonder specialiteit,20,1,15,179,70,[],False,,11,3,1,2,10,3,3,0,0
Onbekend,Agriteli Lida,5643316,18,Hellas,Vrouw,2480,Springers,17,1,15,182,79,"[('Hoogspringen', '0.89 m', '190', 4), ('Polsstokhoogspringen', '2.01 m', '185', 4), ('Verspringen', '3.48 m', '349', 4), ('Hinkstapspringen', '5.89 m', '209', 4)]",False,,14,2,1,9,3,10,0,8,9
Onbekend,Agroti Vasiliki,5682691,24,Cyprus,Vrouw,420,Zonder specialiteit,18,1,15,177,70,[],False,,15,3,3,2,2,2,8,0,0
Onbekend,Aguilar Alejandro,5682880,16,Ecuador,Man,360,Zonder specialiteit,16,1,15,178,79,[],False,,8,3,8,3,3,6,2,0,0
Onbekend,Aguirre Inez,5680563,22,Uruguay,Vrouw,840,Zonder specialiteit,15,1,15,166,66,[],False,,20,3,1,3,1,2,2,0,0
Onbekend,Ahmed Simon,5680556,20,Danmark,Man,210,Zonder specialiteit,16,1,15,196,94,[],False,,12,3,1,2,1,7,3,0,0
Onbekend,Ahuja Ipsa,5681376,17,India,Vrouw,230,Zonder specialiteit,17,1,15,160,56,[],False,,8,7,3,2,3,0,7,0,0
Onbekend,Aita Aurelio,5676987,26,Italia,Man,1630,Springers,19,1,15,189,85,"[('Hoogspringen', '0.95 m', '172', 4), ('Polsstokhoogspringen', '2.32 m', '92', 4), ('Verspringen', '3.44 m', '166', 4), ('Hinkstapspringen', '6.79 m', '137', 4)]",False,,20,3,1,3,6,9,3,3,8
Onbekend,Aivalioti Rita,5682439,17,Hellas,Vrouw,610,Zonder specialiteit,14,1,15,175,71,[],False,,7,1,1,3,9,3,3,0,0
Onbekend,Akaddar Salima,5680097,15,Al-Maghrib,Vrouw,360,Zonder specialiteit,14,1,14,156,54,[],False,,14,1,8,1,3,0,3,0,0
Onbekend,Akhurst Jonathan,5681570,17,Australia,Man,440,Zonder specialiteit,15,1,15,179,79,[],False,,14,3,8,3,6,0,4,0,0
Onbekend,Akinsola Abiodun,5680442,19,Nigeria,Man,870,Zonder specialiteit,11,1,15,168,66,[],False,,17,3,9,3,3,1,2,0,0
Onbekend,Akkas Mesut,5682688,23,Türkiye,Man,170,Zonder specialiteit,18,1,15,171,76,[],False,,13,2,2,3,4,6,3,0,0
Onbekend,Al Gamel Ngozi,5680665,19,Miṣr,Man,1280,Zonder specialiteit,11,1,15,173,74,[],False,,20,2,0,9,3,3,3,0,0
Onbekend,Alabarda Fuencisla,5682790,14,España,Vrouw,130,Zonder specialiteit,12,1,15,171,64,[],False,,12,5,1,3,3,1,3,0,0
Onbekend,Alatalo Jyrki,5681561,15,Suomi,Man,820,Middenafstandslopers,17,1,15,165,68,"[('800 meter', '2:24.70', '679', 5), ('1.500 meter', '4:47.86', '669', 5), ('3.000 meter steeplechase', '14:21.42', '666', 5)]",False,,11,3,7,10,3,1,3,5,4
Onbekend,Alaydrus Lestari,5680572,19,Indonesia,Vrouw,410,Zonder specialiteit,15,1,15,172,66,[],False,,17,3,1,1,5,2,1,0,0
Onbekend,Albarrán Anna,5680930,19,El Salvador,Vrouw,150,Zonder specialiteit,19,1,15,178,72,[],False,,8,2,3,2,6,5,6,0,0
Onbekend,Alcini Vito,5681888,15,Italia,Man,170,Zonder specialiteit,18,1,15,166,68,[],False,,12,6,1,2,1,3,1,0,0
Onbekend,Aleixandre Lourdes,5660850,16,España,Vrouw,690,Werpers,20,1,15,169,64,"[('Kogelstoten', '5.56 m', '0', 4), ('Discuswerpen', '19.70 m', '0', 4), ('Kogelslingeren', '16.66 m', '0', 4), ('Speerwerpen', '16.40 m', '0', 4)]",False,,17,7,0,2,2,1,3,6,5
Onbekend,Aleksidis Othonas,5653111,16,Hellas,Man,750,Meerkampers,12,1,15,172,71,"[('Vijfkamp Mannen - Verspringen', '3.14 m', '491', 5), ('Vijfkamp Mannen - Speerwerpen', '28.78 m', '462', 5), ('Vijfkamp Mannen - 200 meter', '28.07 s', '539', 5), ('Vijfkamp Mannen - Discuswerpen', '26.23 m', '442', 5), ('Vijfkamp Mannen - 1500 meter', '5:00.97', '469', 5), ('Tienkamp - 100 meter', '14.09 s', '492', 5), ('Tienkamp - Verspringen', '3.18 m', '497', 5), ('Tienkamp - Kogelstoten', '6.76 m', '382', 5), ('Tienkamp - Hoogspringen', '0.72 m', '428', 5), ('Tienkamp - 400 meter', '1:02.55', '572', 5), ('Tienkamp - 110 meter horden', '21.08 s', '527', 5), ('Tienkamp - Discuswerpen', '25.59 m', '431', 5), ('Tienkamp - Polsstokhoogspringen', '2.05 m', '432', 5), ('Tienkamp - Speerwerpen', '28.96 m', '465', 5), ('Tienkamp - 1500 meter', '4:58.87', '490', 5), ('Vijfkamp Mannen', '2403 p', '481', 5), ('Tienkamp', '4716 p', '472', 5)]",False,,14,5,2,4,3,7,8,6,6
Onbekend,Alerce Asunción,5664441,15,España,Vrouw,1060,Springers,15,1,13,152,50,"[('Hoogspringen', '0.57 m', '0', 4), ('Polsstokhoogspringen', '1.35 m', '0', 4), ('Verspringen', '2.05 m', '0', 4), ('Hinkstapspringen', '3.88 m', '0', 4)]",False,,12,5,2,3,0,10,2,6,8
Onbekend,Alexander Rhiannon,5680003,18,New Zealand,Vrouw,390,Zonder specialiteit,19,1,15,163,57,[],False,,17,2,1,3,3,2,3,0,0
Onbekend,Alexandrova Alisa,5680435,20,Belarus,Vrouw,340,Zonder specialiteit,16,1,15,184,75,[],False,,15,4,2,2,4,2,6,0,0
Onbekend,Alexeyev Simon,5681113,24,Rossiya,Man,800,Zonder specialiteit,19,1,15,189,88,[],False,,11,2,9,2,2,3,8,0,0
Onbekend,Alfa Kosoko,5680950,18,Nigeria,Man,400,Zonder specialiteit,13,1,15,168,67,[],False,,14,3,8,2,5,1,2,0,0
Onbekend,Alfano Rossella,5677000,17,Italia,Vrouw,1430,Werpers,16,1,14,176,73,"[('Kogelstoten', '6.83 m', '0', 4), ('Discuswerpen', '24.72 m', '4', 4), ('Kogelslingeren', '21.46 m', '0', 4), ('Speerwerpen', '19.77 m', '0', 4)]",False,,18,9,0,2,2,1,3,9,4
Onbekend,Alfaro Ezequiel,5681086,17,Costa Rica,Man,210,Zonder specialiteit,15,1,15,182,80,[],False,,8,2,6,4,2,7,2,0,0
Onbekend,Ali Zulaika,5679928,15,Indonesia,Vrouw,420,Zonder specialiteit,12,1,14,172,65,[],False,,7,3,2,1,9,0,2,0,0
Onbekend,Aljasmäe Anne Anu,5682289,20,Eesti,Vrouw,1160,Zonder specialiteit,15,1,15,165,61,[],False,,19,2,3,1,3,9,2,0,0
Onbekend,Allan Rhys,5679952,19,Barbados,Man,1120,Zonder specialiteit,19,1,15,182,79,[],False,,13,10,3,7,3,1,1,0,0
Onbekend,Allemand Huguette,5659086,16,France,Vrouw,350,Zonder specialiteit,19,1,15,169,68,[],False,,7,3,7,3,8,3,3,0,0
Onbekend,Alliot Leila,5680773,17,France,Vrouw,850,Sprinters,16,1,15,160,57,"[('100 meter', '15.17 s', '592', 5), ('200 meter', '30.65 s', '520', 5), ('400 meter', '1:09.40', '595', 5), ('100 meter horden', '21.66 s', '600', 5), ('400 meter horden', '1:18.83', '684', 5)]",False,,14,0,3,7,2,3,0,9,4
Onbekend,Almazán Nidia,5637440,16,México,Vrouw,1600,Langeafstandslopers,17,2,14,181,74,"[('5.000 meter', '20:39.08', '563', 5), ('10.000 meter', '45:36.94', '521', 5), ('Marathon', '3h:08:39.28', '604', 5)]",False,,10,8,11,1,3,3,2,4,7
20 km snelwandelen,Almazán Salma,4729293,40,España,Vrouw,25570,Snelwandelaars,11,16,18,169,59,"[('10 km snelwandelen', '1h:00:08.30', '931', 4), ('20 km snelwandelen', '1h:57:56.08', '970', 4), ('50 km snelwandelen', '4h:46:55.16', '964', 4)]",False,,16,0,19,0,9,0,0,8,7
Onbekend,Alpago Alice,5678999,16,Italia,Vrouw,570,Langeafstandslopers,15,1,13,172,65,"[('5.000 meter', '20:52.43', '534', 5), ('10.000 meter', '45:30.82', '527', 5), ('Marathon', '3h:12:35.65', '548', 5)]",False,,8,2,6,4,3,3,3,8,7
Onbekend,Altamira Eduardo,5681582,17,España,Man,50,Zonder specialiteit,17,1,15,186,85,[],False,,7,3,1,3,3,1,0,0,0
Onbekend,Altamirano Paula,5681101,17,Argentina,Vrouw,340,Zonder specialiteit,16,1,15,169,65,[],False,,11,2,8,2,3,4,2,0,0
Onbekend,Altés Palmira,5679963,17,España,Vrouw,380,Zonder specialiteit,20,1,15,177,72,[],False,,16,2,2,2,2,4,3,0,0
Onbekend,Altinten Huseyin,5679990,18,Türkiye,Man,1150,Zonder specialiteit,13,1,14,184,85,[],False,,19,6,1,3,1,3,9,0,0
Onbekend,Alvarez Rayan,5681169,17,France,Man,1070,Zonder specialiteit,19,1,15,168,66,[],False,,18,2,9,2,5,3,1,0,0
Onbekend,Alves Filomena,5680035,15,Portugal,Vrouw,690,Zonder specialiteit,18,1,14,164,55,[],False,,19,2,3,3,2,0,4,0,0
Onbekend,Amador Carlos,5682954,20,Costa Rica,Man,360,Zonder specialiteit,18,1,15,175,74,[],False,,12,3,3,3,2,3,8,0,0
Onbekend,Amaral Eduardo,5665447,15,Portugal,Man,680,Springers,17,1,15,160,59,"[('Hoogspringen', '0.60 m', '0', 4), ('Polsstokhoogspringen', '1.72 m', '0', 4), ('Verspringen', '2.42 m', '0', 4), ('Hinkstapspringen', '4.74 m', '0', 4)]",False,,17,2,3,1,3,7,0,5,6
100 meter horden,Amedo Nereida,5041183,33,España,Vrouw,9870,Sprinters,18,10,15,185,79,"[('100 meter', '13.32 s', '919', 5), ('200 meter', '26.89 s', '857', 5), ('400 meter', '1:01.86', '886', 5), ('100 meter horden', '18.98 s', '931', 5), ('400 meter horden', '1:11.45', '926', 5)]",False,,19,12,0,12,5,1,0,12,11
Onbekend,Ameh Apara,5680504,23,Nigeria,Man,460,Zonder specialiteit,19,1,15,171,73,[],False,,10,8,5,8,2,3,2,0,0
Onbekend,Amertil Daniel,5680495,22,Bahamas,Man,350,Zonder specialiteit,12,1,15,186,85,[],False,,16,3,3,3,2,3,6,0,0
Onbekend,Amieva Mohamed,5681961,17,España,Man,520,Zonder specialiteit,12,1,15,176,77,[],False,,16,3,2,3,8,3,0,0,0
Onbekend,Amorós Sandro,5680916,22,México,Man,1010,Zonder specialiteit,16,1,15,172,77,[],False,,12,10,2,2,2,3,1,0,0
Onbekend,Amrein Quirin,5680047,18,Switzerland,Man,350,Zonder specialiteit,17,1,14,185,83,[],False,,15,4,1,1,1,7,1,0,0
Onbekend,Ancel Maxence,5682964,17,France,Man,290,Zonder specialiteit,19,1,15,172,74,[],False,,6,8,1,3,3,3,6,0,0
Onbekend,Andersen Vincent,5682966,17,Sverige,Man,270,Zonder specialiteit,18,1,15,173,73,[],False,,7,2,8,2,6,4,3,0,0
Onbekend,Anderson Nomble,5680487,24,South Africa,Vrouw,150,Zonder specialiteit,20,1,15,173,72,[],False,,13,3,5,3,2,4,2,0,0
Onbekend,Andrade Verónica,5680758,18,Ecuador,Vrouw,1930,Zonder specialiteit,11,1,15,156,49,[],False,,19,2,2,10,9,2,2,0,0
Onbekend,Andrews Murray,5681655,14,Great Britain,Man,140,Zonder specialiteit,19,1,15,157,55,[],False,,13,4,0,2,0,3,2,0,0
Onbekend,Andrich Olesya,5680858,19,Ukrajina,Vrouw,1630,Zonder specialiteit,15,1,15,181,77,[],False,,20,9,1,0,7,1,2,0,0
Onbekend,Andriola Polyxronia,5682753,16,Hellas,Vrouw,270,Zonder specialiteit,17,1,15,159,54,[],False,,6,8,2,3,3,2,3,0,0
Tienkamp,Andrusina-Mert Alper,5292294,30,Türkiye,Man,5920,Meerkampers,20,8,17,185,75,"[('Vijfkamp Mannen - Verspringen', '4.44 m', '694', 5), ('Vijfkamp Mannen - Speerwerpen', '26.28 m', '422', 5), ('Vijfkamp Mannen - 200 meter', '27.20 s', '630', 5), ('Vijfkamp Mannen - Discuswerpen', '19.77 m', '333', 5), ('Vijfkamp Mannen - 1500 meter', '4:49.67', '583', 5), ('Tienkamp - 100 meter', '13.31 s', '659', 5), ('Tienkamp - Verspringen', '4.56 m', '713', 5), ('Tienkamp - Kogelstoten', '5.14 m', '291', 5), ('Tienkamp - Hoogspringen', '1.08 m', '642', 5), ('Tienkamp - 400 meter', '59.77 s', '702', 5), ('Tienkamp - 110 meter horden', '19.70 s', '721', 5), ('Tienkamp - Discuswerpen', '20.30 m', '342', 5), ('Tienkamp - Polsstokhoogspringen', '3.09 m', '651', 5), ('Tienkamp - Speerwerpen', '27.96 m', '449', 5), ('Tienkamp - 1500 meter', '4:42.74', '653', 5), ('Vijfkamp Mannen', '2662 p', '532', 5), ('Tienkamp', '5823 p', '582', 5)]",False,,8,1,0,4,4,7,0,10,13
Onbekend,Ang Maricel,5680085,23,Pilipinas,Vrouw,1280,Zonder specialiteit,20,1,14,175,74,[],False,,12,5,2,9,10,3,1,0,0
Onbekend,Anjos Ilídio,5678593,15,Portugal,Man,880,Werpers,15,1,14,164,64,"[('Kogelstoten', '5.16 m', '0', 4), ('Discuswerpen', '20.55 m', '0', 4), ('Kogelslingeren', '20.11 m', '0', 4), ('Speerwerpen', '23.36 m', '0', 4)]",False,,15,3,1,1,3,2,9,5,8
Onbekend,Anković Miljenko,5680914,16,Hrvatska,Man,940,Zonder specialiteit,11,1,15,183,78,[],False,,10,2,10,3,3,2,3,0,0
Onbekend,Annibali Federico,5680529,17,Italia,Man,320,Zonder specialiteit,17,1,15,174,68,[],False,,16,5,3,1,1,1,0,0,0
Onbekend,Annovazzi Helmut,5681565,14,Italia,Man,160,Zonder specialiteit,16,1,15,180,78,[],False,,6,3,3,3,2,0,7,0,0
10.000 meter,Annovazzi Krizia,5292301,27,Italia,Vrouw,30170,Langeafstandslopers,19,7,13,183,80,"[('5.000 meter', '18:45.09', '812', 5), ('10.000 meter', '40:17.68', '842', 5), ('Marathon', '2h:48:53.96', '883', 5)]",False,,18,1,20,3,1,3,2,8,9
Kogelstoten,Antequera Sagrario,5456885,21,España,Vrouw,2760,Werpers,20,3,11,175,75,"[('Kogelstoten', '6.33 m', '0', 4), ('Discuswerpen', '24.97 m', '10', 4), ('Kogelslingeren', '22.83 m', '5', 4), ('Speerwerpen', '23.38 m', '99', 4)]",False,,17,2,4,2,3,4,11,9,9
Onbekend,Antón Josu,5667832,17,España,Man,960,Springers,11,1,15,178,75,"[('Hoogspringen', '0.84 m', '86', 4), ('Polsstokhoogspringen', '2.33 m', '95', 4), ('Verspringen', '3.43 m', '164', 4), ('Hinkstapspringen', '6.38 m', '94', 4)]",False,,15,3,2,3,2,9,3,7,7
Onbekend,Antonova Grozdana,5680645,15,Bulgaria,Vrouw,970,Zonder specialiteit,16,1,15,174,71,[],False,,20,5,2,3,3,3,0,0,0
Onbekend,Antonsen Tobias,5682864,23,Norge,Man,1430,Zonder specialiteit,13,1,15,173,73,[],False,,20,9,2,3,2,2,1,0,0
Onbekend,Anunciada Ivo,5640419,17,Portugal,Man,560,Werpers,15,1,16,183,92,"[('Kogelstoten', '5.39 m', '0', 4), ('Discuswerpen', '20.31 m', '0', 4), ('Kogelslingeren', '20.76 m', '0', 4), ('Speerwerpen', '24.48 m', '0', 4)]",False,,16,1,3,1,1,1,7,6,5
Onbekend,Apine Signe,5681103,20,Latvija,Vrouw,140,Zonder specialiteit,17,1,15,170,69,[],False,,9,4,3,5,6,2,3,0,0
Onbekend,Aponte May,5680845,15,Colombia,Vrouw,230,Zonder specialiteit,11,1,15,174,67,[],False,,6,7,6,3,1,3,3,0,0
Onbekend,Appel Max,5679910,24,Sverige,Man,160,Zonder specialiteit,14,1,14,165,65,[],False,,13,3,1,3,3,3,4,0,0
Onbekend,Apsītis Vitālijs,5682017,15,Latvija,Man,410,Meerkampers,14,1,15,180,77,[],False,,14,2,3,6,6,3,2,4,6
Onbekend,Aqif Lisa,5681111,18,Österreich,Vrouw,770,Zonder specialiteit,13,1,15,157,49,[],False,,13,9,2,3,8,0,3,0,0
Onbekend,Arafat Amenophis,5681515,21,Miṣr,Man,570,Zonder specialiteit,14,1,15,179,82,[],False,,7,2,9,8,3,1,2,0,0
Onbekend,Aranburu Zulema,5681405,17,España,Vrouw,690,Zonder specialiteit,19,1,15,166,62,[],False,,11,2,2,1,3,3,10,0,0
Onbekend,Arangelovic Lidija,5680126,19,Srbija,Vrouw,550,Zonder specialiteit,18,1,14,163,64,[],False,,17,7,4,2,4,2,2,0,0
Onbekend,Arangio Ernesto,5682840,24,Argentina,Man,560,Zonder specialiteit,13,1,15,171,72,[],False,,8,2,1,3,2,0,9,0,0
Onbekend,Arangio Lucía,5682674,18,Argentina,Vrouw,510,Zonder specialiteit,19,1,15,173,69,[],False,,8,2,2,3,2,4,9,0,0
Onbekend,Arango Celina,5682865,17,El Salvador,Vrouw,200,Zonder specialiteit,12,1,15,175,68,[],False,,10,7,2,4,5,1,1,0,0
Onbekend,Arantes Estevao,5682831,17,Brasil,Man,750,Zonder specialiteit,18,1,15,178,73,[],False,,19,2,1,3,1,2,6,0,0
Onbekend,Aras Bahattin,5680411,18,Türkiye,Man,530,Zonder specialiteit,17,1,15,188,87,[],False,,9,1,2,3,9,3,3,0,0
Onbekend,Araya Crisanto,5682332,21,Costa Rica,Man,320,Zonder specialiteit,14,1,15,193,91,[],False,,14,3,2,1,2,6,7,0,0
Onbekend,Arboleda Inés,5609931,16,Colombia,Vrouw,540,Sprinters,18,2,17,172,77,"[('100 meter', '14.93 s', '635', 5), ('200 meter', '29.68 s', '606', 5), ('400 meter', '1:07.57', '666', 5), ('100 meter horden', '21.15 s', '663', 5), ('400 meter horden', '1:18.15', '706', 5)]",False,,11,2,1,8,1,5,0,5,6
Onbekend,Arbuckle Eilidh,5647848,17,Great Britain,Vrouw,820,Werpers,19,1,15,184,80,"[('Kogelstoten', '6.97 m', '0', 4), ('Discuswerpen', '25.67 m', '27', 4), ('Kogelslingeren', '23.56 m', '23', 4), ('Speerwerpen', '25.00 m', '146', 4)]",False,,12,5,1,5,5,3,7,5,9
400 meter horden,Arcanjo Amanda,5619979,18,Brasil,Vrouw,910,Sprinters,20,2,18,173,70,"[('100 meter', '15.28 s', '573', 5), ('200 meter', '30.68 s', '517', 5), ('400 meter', '1:09.31', '599', 5), ('100 meter horden', '21.74 s', '591', 5), ('400 meter horden', '1:17.41', '731', 5)]",False,,19,3,2,3,3,2,0,5,5
Onbekend,Ardill Piper,5682839,21,Australia,Vrouw,150,Zonder specialiteit,12,1,15,177,76,[],False,,7,1,3,1,1,4,7,0,0
Kogelstoten,Arduini Ida,5345798,26,Italia,Vrouw,32600,Werpers,20,7,13,172,66,"[('Kogelstoten', '10.36 m', '250', 4), ('Discuswerpen', '38.55 m', '330', 4), ('Kogelslingeren', '34.91 m', '313', 4), ('Speerwerpen', '33.83 m', '402', 4)]",False,,19,3,2,1,2,3,20,9,11
Onbekend,Arenas Joaquin,5681359,20,Chile,Man,140,Zonder specialiteit,14,1,15,169,69,[],False,,8,1,1,1,7,3,3,0,0
Onbekend,Arias Benito,5681001,15,España,Man,720,Springers,18,1,15,155,55,[],False,,9,1,3,6,0,9,3,6,4
Onbekend,Arias Rolando,5680239,22,Ecuador,Man,250,Zonder specialiteit,15,1,15,181,81,[],False,,13,2,2,5,6,2,3,0,0
Onbekend,Arismendi Carlita,5681338,16,Uruguay,Vrouw,140,Zonder specialiteit,14,1,15,157,56,[],False,,6,6,6,1,2,0,2,0,0
Onbekend,Arizzi Eraldo,5681594,16,Italia,Man,180,Zonder specialiteit,13,1,15,170,68,[],False,,12,1,2,6,3,1,2,0,0
Onbekend,Armstrong Eilidh,5681431,16,Great Britain,Vrouw,740,Langeafstandslopers,15,1,15,162,59,"[('5.000 meter', '21:48.86', '411', 5), ('10.000 meter', '47:55.10', '382', 5), ('Marathon', '3h:20:47.86', '433', 5)]",False,,17,8,3,2,3,3,1,4,6
Onbekend,Arnedo Ánder,5682371,17,España,Man,410,Zonder specialiteit,13,1,15,171,67,[],False,,14,3,2,3,8,1,3,0,0
Onbekend,Arnmundsdóttir Albertína,5681070,20,Ísland,Vrouw,220,Zonder specialiteit,16,1,15,171,66,[],False,,8,3,2,2,1,8,3,0,0
Onbekend,Aros Nataniel,5680789,15,Chile,Man,130,Zonder specialiteit,12,1,15,164,67,[],False,,7,2,1,7,3,2,2,0,0
Onbekend,Arpioni Alice,5680513,14,Italia,Vrouw,240,Zonder specialiteit,17,1,15,156,56,[],False,,15,0,3,3,2,3,2,0,0
Onbekend,Arpón Gerard,5677974,15,España,Man,320,Zonder specialiteit,15,1,14,174,69,[],False,,7,5,5,3,8,3,1,0,0
Kogelslingeren,Arroyo Peio,5522900,20,España,Man,1430,Werpers,19,3,11,197,101,"[('Kogelstoten', '9.01 m', '106', 4), ('Discuswerpen', '31.00 m', '141', 4), ('Kogelslingeren', '34.18 m', '173', 4), ('Speerwerpen', '36.02 m', '217', 4)]",False,,7,7,1,3,6,2,9,8,9
Onbekend,Arroyo Toribio,5680064,15,México,Man,390,Zonder specialiteit,17,1,14,163,60,[],False,,8,8,4,1,1,4,6,0,0
