Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Adkins Michelle,5705925,16,United States,Vrouw,910,Meerkampers,16,1,15,172,66,"[('Vijfkamp Vrouwen - 100 meter horden', '22.02 s', '505', 3), ('Vijfkamp Vrouwen - Hoogspringen', '0.40 m', '262', 3), ('Vijfkamp Vrouwen - Kogelstoten', '3.15 m', '185', 3), ('Vijfkamp Vrouwen - Verspringen', '1.75 m', '336', 3), ('Vijfkamp Vrouwen - 800 meter', '2:48.60', '507', 3), ('Zevenkamp - 100 meter horden', '22.09 s', '496', 3), ('Zevenkamp - Hoogspringen', '0.39 m', '255', 3), ('Zevenkamp - Kogelstoten', '3.15 m', '185', 3), ('Zevenkamp - 200 meter', '30.94 s', '362', 3), ('Zevenkamp - Verspringen', '1.75 m', '336', 3), ('Zevenkamp - Speerwerpen', '13.96 m', '294', 3), ('Zevenkamp - 800 meter', '2:49.47', '491', 3), ('Vijfkamp Vrouwen', '1795 p', '359', 3), ('Zevenkamp', '2419 p', '346', 3)]",False,,18,1,3,4,1,3,5,4,8
Onbekend,Adriano Diwata,5707353,23,Pilipinas,Vrouw,730,Zonder specialiteit,11,1,15,169,63,[],False,,16,3,6,8,0,6,1,0,0
Onbekend,Afanasyeva Svetlana,5706718,16,Rossiya,Vrouw,470,Zonder specialiteit,15,1,15,165,61,[],False,,16,7,3,3,2,3,1,0,0
100 meter,Agea Mercè,4949952,36,España,Vrouw,11470,Sprinters,20,11,14,166,62,"[('100 meter', '13.53 s', '882', 3), ('200 meter', '27.65 s', '789', 3), ('400 meter', '1:02.40', '865', 3), ('100 meter horden', '20.06 s', '798', 3), ('400 meter horden', '1:13.18', '869', 3)]",False,,19,8,0,16,0,0,0,7,10
Onbekend,Aggouris Lampis,5698878,15,Hellas,Man,440,Springers,13,1,13,160,63,"[('Hoogspringen', '0.66 m', '0', 2), ('Polsstokhoogspringen', '1.91 m', '0', 2), ('Verspringen', '2.76 m', '19', 2), ('Hinkstapspringen', '5.44 m', '0', 2)]",False,,8,1,1,2,4,8,3,6,7
Onbekend,Agnetti Debora,5705185,16,Italia,Vrouw,950,Meerkampers,15,1,14,177,69,"[('Vijfkamp Vrouwen - 100 meter horden', '21.42 s', '587', 3), ('Vijfkamp Vrouwen - Hoogspringen', '0.53 m', '347', 3), ('Vijfkamp Vrouwen - Kogelstoten', '2.64 m', '155', 3), ('Vijfkamp Vrouwen - Verspringen', '2.11 m', '405', 3), ('Vijfkamp Vrouwen - 800 meter', '2:48.02', '517', 3), ('Zevenkamp - 100 meter horden', '21.32 s', '601', 3), ('Zevenkamp - Hoogspringen', '0.54 m', '353', 3), ('Zevenkamp - Kogelstoten', '2.58 m', '151', 3), ('Zevenkamp - 200 meter', '30.83 s', '373', 3), ('Zevenkamp - Verspringen', '2.09 m', '401', 3), ('Zevenkamp - Speerwerpen', '14.11 m', '297', 3), ('Zevenkamp - 800 meter', '2:49.64', '488', 3), ('Vijfkamp Vrouwen', '2011 p', '402', 3), ('Zevenkamp', '2664 p', '381', 3)]",False,,14,1,3,3,9,1,1,3,8
Onbekend,Aguilar Reynante,5706669,18,Pilipinas,Man,1440,Zonder specialiteit,19,1,15,177,71,[],False,,20,1,9,3,1,1,3,0,0
Onbekend,Äijälä Anette,5707866,14,Suomi,Vrouw,110,Zonder specialiteit,15,1,15,165,60,[],False,,12,3,1,3,2,1,3,0,0
Onbekend,Aitkenhead Beth,5693249,17,Great Britain,Vrouw,740,Meerkampers,16,1,15,177,71,"[('Vijfkamp Vrouwen - 100 meter horden', '20.80 s', '671', 3), ('Vijfkamp Vrouwen - Hoogspringen', '0.64 m', '419', 3), ('Vijfkamp Vrouwen - Kogelstoten', '5.97 m', '351', 3), ('Vijfkamp Vrouwen - Verspringen', '2.82 m', '542', 3), ('Vijfkamp Vrouwen - 800 meter', '2:42.25', '619', 3), ('Zevenkamp - 100 meter horden', '20.72 s', '682', 3), ('Zevenkamp - Hoogspringen', '0.64 m', '419', 3), ('Zevenkamp - Kogelstoten', '6.08 m', '357', 3), ('Zevenkamp - 200 meter', '29.19 s', '539', 3), ('Zevenkamp - Verspringen', '2.77 m', '532', 3), ('Zevenkamp - Speerwerpen', '21.12 m', '445', 3), ('Zevenkamp - 800 meter', '2:40.71', '647', 3), ('Vijfkamp Vrouwen', '2602 p', '520', 3), ('Zevenkamp', '3621 p', '517', 3)]",False,,9,6,2,9,2,6,3,6,6
Onbekend,Aixalà Asdrúbal,5708156,17,España,Man,140,Zonder specialiteit,18,1,15,186,87,[],False,,12,0,2,3,2,1,6,0,0
Onbekend,Akabueze Adebomi,5706814,16,Nigeria,Vrouw,840,Zonder specialiteit,12,1,15,156,55,[],False,,19,3,2,3,7,2,1,0,0
Onbekend,Akandu Akinlabi,5707066,24,Nigeria,Man,170,Zonder specialiteit,13,1,15,177,73,[],False,,13,1,3,5,3,3,3,0,0
Onbekend,Akenpärg Vita,5706398,20,Eesti,Vrouw,770,Zonder specialiteit,14,1,15,183,73,[],False,,17,3,1,2,4,8,0,0,0
Onbekend,Akniouene Basma,5707172,16,Al-Jazā'ir,Vrouw,740,Zonder specialiteit,18,1,15,174,70,[],False,,9,1,8,3,1,2,9,0,0
Onbekend,Akroun Amira,5707243,17,Al-Jazā'ir,Vrouw,470,Zonder specialiteit,11,1,15,170,63,[],False,,15,1,2,8,1,2,1,0,0
Onbekend,Alas Pelayo,5681326,21,España,Man,1840,Werpers,20,1,14,186,88,"[('Kogelstoten', '9.57 m', '148', 2), ('Discuswerpen', '33.03 m', '188', 2), ('Kogelslingeren', '31.86 m', '122', 2), ('Speerwerpen', '37.02 m', '239', 2)]",False,,14,9,2,3,3,2,7,10,7
Discuswerpen,Alastuey Dalia,5012739,35,España,Vrouw,29380,Werpers,17,12,13,176,68,"[('Kogelstoten', '16.94 m', '776', 2), ('Discuswerpen', '56.47 m', '751', 2), ('Kogelslingeren', '48.99 m', '672', 2), ('Speerwerpen', '45.09 m', '728', 2)]",False,,19,19,0,0,0,0,15,9,10
Onbekend,Albarrán Wilber,5706355,15,El Salvador,Man,850,Zonder specialiteit,13,1,15,166,69,[],False,,11,0,3,10,0,7,1,0,0
Onbekend,Albelda Alana,5705467,15,España,Vrouw,780,Zonder specialiteit,14,1,14,171,67,[],False,,19,4,2,1,2,3,1,0,0
Onbekend,Albert Katie,5545503,21,United States,Vrouw,1850,Springers,20,2,11,169,72,"[('Hoogspringen', '0.72 m', '43', 2), ('Polsstokhoogspringen', '1.73 m', '79', 2), ('Verspringen', '2.40 m', '61', 2), ('Hinkstapspringen', '4.78 m', '61', 2)]",False,,19,1,3,0,6,10,1,9,4
Onbekend,Albertsson Filippa,5707132,19,Sverige,Vrouw,680,Zonder specialiteit,13,1,15,164,65,[],False,,6,3,1,10,3,2,2,0,0
Onbekend,Albertyn Sibongile,5706665,24,South Africa,Vrouw,90,Zonder specialiteit,16,1,15,175,73,[],False,,9,5,1,2,5,1,1,0,0
Onbekend,Alcaraz Luzvimindo,5707053,16,Pilipinas,Man,990,Zonder specialiteit,14,1,15,158,58,[],False,,7,7,2,0,10,1,1,0,0
200 meter,Alert Engracia,5549863,20,España,Vrouw,3740,Sprinters,20,3,14,163,65,"[('100 meter', '14.20 s', '764', 3), ('200 meter', '28.25 s', '735', 3), ('400 meter', '1:05.99', '727', 3), ('100 meter horden', '20.17 s', '784', 3), ('400 meter horden', '1:14.24', '835', 3)]",False,,13,2,2,13,9,3,3,8,5
Onbekend,Alfreðsdóttir Hlín,5706536,20,Ísland,Vrouw,260,Zonder specialiteit,20,1,15,168,64,[],False,,14,2,1,4,5,6,3,0,0
Onbekend,Alho Jesse,5707573,14,Suomi,Man,70,Zonder specialiteit,14,1,15,169,67,[],False,,10,3,1,3,2,1,1,0,0
Onbekend,Ali Carani,5707043,21,India,Vrouw,200,Zonder specialiteit,18,1,15,172,68,[],False,,7,3,7,2,0,1,1,0,0
Onbekend,Ali Sofie,5706481,20,Norge,Vrouw,90,Zonder specialiteit,18,1,15,177,70,[],False,,9,3,5,2,2,2,3,0,0
Onbekend,Alicea Gisela,5705470,14,España,Vrouw,650,Zonder specialiteit,16,1,15,151,47,[],False,,16,1,2,1,1,8,2,0,0
Onbekend,Alison Azagba,5705643,24,Nigeria,Man,770,Zonder specialiteit,13,1,14,185,89,[],False,,13,2,2,10,3,2,2,0,0
Onbekend,Aljarilla Joseba,5673538,18,España,Man,1070,Middenafstandslopers,15,1,15,175,76,"[('800 meter', '2:23.85', '694', 2), ('1.500 meter', '4:46.68', '679', 2), ('3.000 meter steeplechase', '14:11.91', '695', 2)]",False,,11,2,7,9,3,1,2,4,9
Onbekend,Allek Imane,5707056,18,Al-Jazā'ir,Vrouw,790,Zonder specialiteit,20,1,15,174,68,[],False,,18,8,2,1,2,5,3,0,0
Onbekend,Allman Shane,5705628,18,Ireland,Man,410,Zonder specialiteit,11,1,14,179,78,[],False,,8,2,0,3,3,9,2,0,0
Onbekend,Almarsson Kolbjörn,5707160,24,Ísland,Man,920,Zonder specialiteit,19,1,15,188,90,[],False,,8,10,3,0,8,2,3,0,0
Onbekend,Almoshnino Aron,5706361,18,Yisra'el,Man,70,Zonder specialiteit,13,1,15,174,71,[],False,,8,2,5,3,3,2,3,0,0
Onbekend,Almunia Quique,5706153,15,España,Man,460,Snelwandelaars,15,1,15,177,73,[],False,,13,3,7,3,1,3,3,6,7
Onbekend,Alshammar Felicia,5630457,20,Sverige,Vrouw,1540,Sprinters,15,1,13,172,72,"[('100 meter', '14.51 s', '709', 3), ('200 meter', '28.95 s', '672', 3), ('400 meter', '1:06.24', '717', 3), ('100 meter horden', '21.15 s', '663', 3), ('400 meter horden', '1:16.46', '762', 3)]",False,,17,8,1,10,3,2,3,5,6
Onbekend,Altidor Joseph,5706116,15,Bahamas,Man,800,Zonder specialiteit,12,1,15,169,73,[],False,,11,6,1,1,3,0,10,0,0
Onbekend,Álvarez Marta,5705605,15,Colombia,Vrouw,510,Zonder specialiteit,19,1,14,163,57,[],False,,13,1,2,3,9,2,1,0,0
Onbekend,Álvarez Randall,5707176,19,Costa Rica,Man,800,Zonder specialiteit,17,1,15,184,83,[],False,,8,3,10,3,4,3,5,0,0
Onbekend,Álvarez Richard,5706785,18,Perú,Man,940,Zonder specialiteit,17,1,15,179,77,[],False,,11,5,1,1,1,1,10,0,0
Onbekend,Amachaibou Ilyas,5706501,18,Al-Maghrib,Man,70,Zonder specialiteit,19,1,15,183,76,[],False,,10,1,2,2,2,1,3,0,0
Onbekend,Amatulli Eraldo,5705379,14,Italia,Man,140,Zonder specialiteit,18,1,14,156,57,[],False,,11,2,1,2,6,2,4,0,0
Onbekend,Amer Sudi,5707178,20,Miṣr,Man,820,Zonder specialiteit,20,1,15,186,89,[],False,,17,2,9,2,2,3,1,0,0
Onbekend,Amorim Raimundo,5673711,18,Brasil,Man,1050,Sprinters,18,1,16,174,78,"[('100 meter', '13.83 s', '617', 3), ('200 meter', '28.01 s', '622', 3), ('400 meter', '1:01.70', '689', 3), ('110 meter horden', '20.99 s', '650', 3), ('400 meter horden', '1:11.44', '718', 3)]",False,,14,3,1,5,3,2,0,8,9
Onbekend,Amour Peggy,5572469,18,France,Vrouw,90,Zonder specialiteit,20,2,15,177,87,[],False,,7,2,2,4,2,6,1,0,0
Onbekend,An Junhan,5705491,23,China,Man,450,Zonder specialiteit,17,1,14,169,67,[],False,,15,1,3,3,2,8,2,0,0
Onbekend,Anaya Petra,5706198,14,España,Vrouw,450,Zonder specialiteit,18,1,15,150,48,[],False,,15,1,1,2,8,0,2,0,0
Onbekend,Ancel Maximilien,5697947,16,France,Man,610,Springers,13,1,15,171,70,"[('Hoogspringen', '0.74 m', '7', 2), ('Polsstokhoogspringen', '2.09 m', '26', 2), ('Verspringen', '3.19 m', '112', 2), ('Hinkstapspringen', '5.88 m', '42', 2)]",False,,7,3,2,4,2,9,4,7,5
Onbekend,Anchico Anne,5707471,17,Colombia,Vrouw,240,Zonder specialiteit,15,1,15,168,65,[],False,,12,6,3,1,3,7,5,0,0
Onbekend,Anderson Brendan,5604068,17,Canada,Man,1120,Snelwandelaars,19,1,16,181,92,[],False,,11,2,6,3,10,1,3,3,5
Onbekend,Andersson Christin,5701900,17,Deutschland,Vrouw,1580,Springers,18,1,14,169,65,"[('Hoogspringen', '0.62 m', '0', 2), ('Polsstokhoogspringen', '1.64 m', '45', 2), ('Verspringen', '2.31 m', '37', 2), ('Hinkstapspringen', '4.52 m', '26', 2)]",False,,20,2,3,3,7,5,1,9,5
Onbekend,Andrievskaya Marcus,5708027,17,Sverige,Man,210,Zonder specialiteit,11,1,15,160,61,[],False,,14,4,2,2,2,4,1,0,0
Onbekend,Anduva Borja,5681291,20,España,Man,1240,Sprinters,15,1,17,187,87,"[('100 meter', '13.68 s', '646', 3), ('200 meter', '27.08 s', '710', 3), ('400 meter', '1:00.58', '736', 3), ('110 meter horden', '20.66 s', '691', 3), ('400 meter horden', '1:11.07', '732', 3)]",False,,8,3,2,9,2,1,1,7,9
Onbekend,Anjos Ivone,5682109,17,Portugal,Vrouw,1650,Werpers,16,1,16,167,67,"[('Kogelstoten', '7.61 m', '31', 2), ('Discuswerpen', '26.23 m', '40', 2), ('Kogelslingeren', '22.61 m', '0', 2), ('Speerwerpen', '21.11 m', '34', 2)]",False,,7,11,0,1,3,3,2,4,8
Onbekend,Antolini Cinzia,5708440,15,Italia,Vrouw,200,Zonder specialiteit,15,1,15,163,59,[],False,,8,3,3,7,3,2,6,0,0
Onbekend,Antonini Marcella,5650958,18,Italia,Vrouw,3870,Springers,19,1,15,164,65,[],False,,17,3,13,1,2,3,9,3,5
Onbekend,Anunciada Ivone,5640016,17,Portugal,Vrouw,690,Meerkampers,20,1,15,172,72,"[('Vijfkamp Vrouwen - 100 meter horden', '20.86 s', '663', 3), ('Vijfkamp Vrouwen - Hoogspringen', '0.59 m', '386', 3), ('Vijfkamp Vrouwen - Kogelstoten', '6.65 m', '391', 3), ('Vijfkamp Vrouwen - Verspringen', '2.62 m', '503', 3), ('Vijfkamp Vrouwen - 800 meter', '2:41.60', '631', 3), ('Zevenkamp - 100 meter horden', '20.65 s', '692', 3), ('Zevenkamp - Hoogspringen', '0.58 m', '379', 3), ('Zevenkamp - Kogelstoten', '6.49 m', '381', 3), ('Zevenkamp - 200 meter', '28.93 s', '565', 3), ('Zevenkamp - Verspringen', '2.59 m', '498', 3), ('Zevenkamp - Speerwerpen', '21.49 m', '453', 3), ('Zevenkamp - 800 meter', '2:40.67', '647', 3), ('Vijfkamp Vrouwen', '2574 p', '515', 3), ('Zevenkamp', '3615 p', '516', 3)]",False,,11,8,3,8,4,3,1,7,6
Onbekend,Anunciada Leopoldo,5705436,16,Portugal,Man,280,Zonder specialiteit,16,1,14,175,73,[],False,,8,8,3,3,2,2,5,0,0
Onbekend,Aparício Constança,5707877,17,Portugal,Vrouw,520,Zonder specialiteit,18,1,15,154,50,[],False,,15,3,4,2,0,2,8,0,0
Onbekend,Apsīte Iveta,5707376,24,Latvija,Vrouw,330,Zonder specialiteit,17,1,15,178,76,[],False,,14,1,3,7,3,0,1,0,0
Onbekend,Apsīte Monta,5706515,23,Latvija,Vrouw,960,Zonder specialiteit,16,1,15,166,61,[],False,,19,3,3,5,8,2,3,0,0
Verspringen,Arab Berthe,5187217,31,France,Vrouw,8790,Springers,19,7,11,185,80,"[('Hoogspringen', '1.16 m', '424', 2), ('Polsstokhoogspringen', '2.59 m', '405', 2), ('Verspringen', '3.93 m', '468', 2), ('Hinkstapspringen', '7.43 m', '415', 2)]",False,,19,2,2,4,7,15,1,8,11
Onbekend,Aragão Vitorino,5701767,14,Portugal,Man,90,Sprinters,14,1,13,167,61,"[('100 meter', '14.60 s', '469', 3), ('200 meter', '29.10 s', '519', 3), ('400 meter', '1:04.61', '568', 3), ('110 meter horden', '21.89 s', '537', 3), ('400 meter horden', '1:14.55', '607', 3)]",False,,6,2,1,4,1,3,2,5,5
Onbekend,Araneda Raul,5705945,15,Chile,Man,560,Zonder specialiteit,13,1,14,165,71,[],False,,16,1,6,1,2,3,8,0,0
Onbekend,Arapović Borko,5701034,15,Hrvatska,Man,860,Langeafstandslopers,12,1,14,165,67,"[('5.000 meter', '18:08.42', '477', 2), ('10.000 meter', '42:06.29', '459', 2), ('Marathon', '2h:51:05.80', '527', 2)]",False,,15,4,9,2,2,4,1,4,5
Onbekend,Arbeitman Armon,5706737,20,Yisra'el,Man,620,Zonder specialiteit,11,1,15,187,87,[],False,,8,4,3,2,9,6,1,0,0
Onbekend,Arboleda Gisela,5707215,23,Colombia,Vrouw,530,Zonder specialiteit,12,1,15,158,55,[],False,,16,5,5,8,2,1,2,0,0
Onbekend,Arden John,5707136,24,Australia,Man,880,Zonder specialiteit,18,1,15,169,70,[],False,,8,5,3,5,4,10,3,0,0
Onbekend,Ardessi Flavio,5706820,14,Italia,Man,160,Zonder specialiteit,15,1,15,163,65,[],False,,13,5,4,1,1,3,3,0,0
Onbekend,Argüello Teodora,5708077,17,España,Vrouw,90,Zonder specialiteit,16,1,15,173,69,[],False,,7,3,0,6,3,3,2,0,0
Onbekend,Arif Visnu,5706919,19,Indonesia,Man,790,Zonder specialiteit,17,1,15,171,72,[],False,,19,1,2,1,2,3,2,0,0
Onbekend,Arizzi Patrizia,5707648,14,Italia,Vrouw,330,Zonder specialiteit,11,1,15,165,55,[],False,,16,2,3,2,1,3,5,0,0
Onbekend,Armas Zebenzuí,5692074,16,España,Man,930,Langeafstandslopers,14,1,14,173,69,"[('5.000 meter', '18:06.80', '481', 2), ('10.000 meter', '41:57.61', '469', 2), ('Marathon', '2h:49:33.63', '551', 2)]",False,,15,1,8,2,2,8,3,6,8
Onbekend,Armbrister Shelly,5707357,17,Bahamas,Vrouw,780,Zonder specialiteit,18,1,15,171,67,[],False,,18,2,1,1,2,8,4,0,0
Onbekend,Arnone Leone,5704523,17,Italia,Man,750,Sprinters,17,1,13,172,70,"[('100 meter', '14.52 s', '485', 3), ('200 meter', '29.06 s', '523', 3), ('400 meter', '1:04.37', '578', 3), ('110 meter horden', '21.25 s', '617', 3), ('400 meter horden', '1:12.56', '678', 3)]",False,,7,1,3,2,10,0,1,4,7
Onbekend,Arranz Leandro,5705541,16,España,Man,500,Zonder specialiteit,18,1,14,167,66,[],False,,13,2,3,2,9,2,3,0,0
Onbekend,Arribas Blas,5705393,17,España,Man,360,Zonder specialiteit,12,1,14,161,65,[],False,,16,3,5,2,2,2,3,0,0
Onbekend,Astarloza Raimundo,5705267,15,España,Man,910,Zonder specialiteit,12,1,14,165,65,[],False,,19,3,2,1,2,1,7,0,0
Onbekend,Atarbe Oihana,5682063,16,España,Vrouw,590,Sprinters,13,1,12,152,52,"[('100 meter', '15.15 s', '596', 3), ('200 meter', '30.20 s', '560', 3), ('400 meter', '1:09.12', '606', 3), ('100 meter horden', '21.70 s', '596', 3), ('400 meter horden', '1:19.91', '649', 3)]",False,,7,6,1,9,2,3,2,4,7
Onbekend,Atkins Angel,5651504,17,United States,Man,1380,Sprinters,20,1,15,181,86,"[('100 meter', '13.58 s', '665', 3), ('200 meter', '27.19 s', '699', 3), ('400 meter', '59.79 s', '769', 3), ('110 meter horden', '20.78 s', '676', 3), ('400 meter horden', '1:10.80', '741', 3)]",False,,8,4,2,10,1,1,2,7,8
Onbekend,Attard Victoria,5706504,19,Malta,Vrouw,240,Zonder specialiteit,20,1,15,182,74,[],False,,10,3,6,3,1,7,2,0,0
Onbekend,Aude Rico,5705207,22,Uruguay,Man,420,Zonder specialiteit,18,1,14,185,83,[],False,,14,8,3,2,1,3,0,0,0
Onbekend,Aunola Tyko,5698452,16,Suomi,Man,690,Sprinters,18,1,14,165,65,"[('100 meter', '14.12 s', '562', 3), ('200 meter', '28.39 s', '586', 3), ('400 meter', '1:03.47', '615', 3), ('110 meter horden', '21.00 s', '648', 3), ('400 meter horden', '1:12.40', '684', 3)]",False,,13,3,1,4,6,6,5,7,8
Onbekend,Aunpu Iivika,5705937,23,Eesti,Vrouw,1060,Zonder specialiteit,20,1,15,166,67,[],False,,19,1,2,8,7,1,1,0,0
Onbekend,Aus Raili,5706703,23,Eesti,Vrouw,230,Zonder specialiteit,20,1,15,166,63,[],False,,13,4,1,2,1,7,2,0,0
Onbekend,Ausserdorfer Léonie,5706647,20,Österreich,Vrouw,680,Zonder specialiteit,17,1,15,176,66,[],False,,7,8,2,2,9,2,1,0,0
Onbekend,Auziņš Valdis,5705942,18,Latvija,Man,190,Zonder specialiteit,20,1,14,190,89,[],False,,6,3,2,1,1,3,7,0,0
Onbekend,Averbukh Aviv,5705516,20,Yisra'el,Man,210,Zonder specialiteit,20,1,14,187,82,[],False,,7,7,2,2,2,5,0,0,0
Onbekend,Ávila Rodrigo,5705599,22,Argentina,Man,1140,Zonder specialiteit,19,1,14,187,90,[],False,,16,2,0,2,2,1,10,0,0
Onbekend,Avilés Daniel,5707008,22,Ecuador,Man,490,Zonder specialiteit,19,1,15,173,72,[],False,,17,0,3,2,4,1,7,0,0
Onbekend,Avotiņa Mudīte,5706082,15,Latvija,Vrouw,410,Zonder specialiteit,14,1,15,169,63,[],False,,10,3,1,7,8,1,1,0,0
Onbekend,Avraam Athanasios,5706474,18,Cyprus,Man,180,Zonder specialiteit,17,1,15,170,70,[],False,,13,2,3,5,3,3,3,0,0
Onbekend,Avsec Leon,5706034,18,Slovenija,Man,1110,Zonder specialiteit,15,1,15,169,67,[],False,,9,2,10,1,8,3,1,0,0
Onbekend,Ayhan Sedat,5706029,20,Türkiye,Man,1030,Zonder specialiteit,11,1,15,186,80,[],False,,12,4,1,3,2,6,10,0,0
Onbekend,Azagra Justo,5708078,16,España,Man,120,Zonder specialiteit,15,1,15,177,79,[],False,,12,2,3,3,3,1,3,0,0
Onbekend,Azari Varsamia,5706000,17,Hellas,Vrouw,840,Zonder specialiteit,15,1,14,167,59,[],False,,15,1,3,3,8,2,9,0,0
Onbekend,Azzolini Nina,5708067,15,Italia,Vrouw,410,Zonder specialiteit,18,1,15,160,55,[],False,,14,2,2,1,8,3,2,0,0
Onbekend,Babouche Ghazala,5707115,19,Al-Jazā'ir,Vrouw,200,Zonder specialiteit,11,1,15,172,68,[],False,,9,3,2,1,6,7,3,0,0
Onbekend,Babris Zigurds,5705701,18,Latvija,Man,1040,Zonder specialiteit,16,1,15,186,86,[],False,,12,1,10,0,2,3,2,0,0
Onbekend,Bacchetta Roberto,5707847,16,Italia,Man,560,Werpers,11,1,15,162,64,[],False,,10,5,1,3,2,2,9,5,7
Onbekend,Bacchi Otavio,5663118,21,Brasil,Man,670,Werpers,15,1,13,169,73,"[('Kogelstoten', '5.27 m', '0', 2), ('Discuswerpen', '20.70 m', '0', 2), ('Kogelslingeren', '20.77 m', '0', 2), ('Speerwerpen', '23.12 m', '0', 2)]",False,,12,3,1,2,2,1,10,4,4
Onbekend,Bachi Amira,5706492,18,Al-Jazā'ir,Vrouw,940,Zonder specialiteit,18,1,15,183,76,[],False,,10,6,3,10,4,1,2,0,0
Onbekend,Backes Fernand,5707416,21,Lëtzebuerg,Man,120,Zonder specialiteit,17,1,15,179,74,[],False,,11,3,3,6,4,2,1,0,0
Onbekend,Bădiţă Marco,5706079,23,România,Man,290,Zonder specialiteit,18,1,15,180,79,[],False,,10,2,1,2,3,0,8,0,0
Onbekend,Baena Iñaki,5706520,16,Colombia,Man,690,Zonder specialiteit,18,1,15,167,67,[],False,,7,2,10,1,1,3,1,0,0
Onbekend,Baeza Roser,5707767,16,España,Vrouw,280,Zonder specialiteit,14,1,15,153,48,[],False,,15,2,2,2,3,6,2,0,0
400 meter,Bahena Fernando,5002748,35,España,Man,35440,Sprinters,20,15,12,185,76,"[('100 meter', '11.82 s', '1003', 3), ('200 meter', '23.54 s', '1044', 3), ('400 meter', '52.32 s', '1081', 3), ('110 meter horden', '18.95 s', '904', 3), ('400 meter horden', '1:03.65', '997', 3)]",False,,18,17,0,18,0,0,0,12,9
Onbekend,Bahulová Vladislava,5641583,18,Česká republika,Vrouw,820,Sprinters,18,1,15,169,72,"[('100 meter', '14.97 s', '628', 3), ('200 meter', '29.95 s', '582', 3), ('400 meter', '1:08.68', '623', 3), ('100 meter horden', '21.11 s', '668', 3), ('400 meter horden', '1:17.30', '734', 3)]",False,,15,2,2,7,3,3,6,8,5
Onbekend,Baikauskaitė Živilė,5707047,20,Lietuva,Vrouw,1100,Zonder specialiteit,20,1,15,175,67,[],False,,20,8,6,1,2,1,3,0,0
