Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
20 km snelwandelen,Ahern Ethan,5133906,33,Australia,Man,6730,Snelwandelaars,20,10,13,182,78,10,"[('Marcia 10Km', '56:44.52', '851'), ('Marcia 20Km', '1h:48:58.78', '890'), ('Marcia 50Km', '4h:42:49.36', '798')]",False,,16,3,12,7,3,0,0,11,11
Onbekend,Ahlberg Ella,5803741,14,Suomi,Vrouw,180,Zonder specialiteit,19,1,15,156,52,10,[],False,,7,2,7,2,4,3,3,0,0
Onbekend,Ahnen Valter,5801340,17,Sverige,Man,170,Zonder specialiteit,15,1,14,164,60,10,[],False,,12,2,6,5,1,2,3,0,0
Onbekend,Ahtisaari Retu,5801546,17,Suomi,Man,170,Zonder specialiteit,18,1,15,182,78,10,[],False,,9,2,7,1,2,2,5,0,0
Onbekend,Ahumada Carlita,5702913,17,Chile,Vrouw,1200,Middenafstandslopers,20,2,16,185,89,10,"[('800 Metri', '2:42.02', '605'), ('1500 Metri', '5:22.35', '612'), ('3000 siepi', '17:02.43', '689')]",False,,11,3,10,5,3,1,2,5,8
Onbekend,Aiyenugba Apara,5804211,24,Nigeria,Man,430,Zonder specialiteit,17,1,15,179,80,10,[],False,,17,4,3,0,5,2,2,0,0
Onbekend,Aizpeolea Ekaitz,5650866,18,España,Man,2580,Springers,20,2,11,186,94,10,"[('Salto in alto', '1.07 m', '264'), (""Salto con l'asta"", '2.8 m', '232'), ('Salto in lungo', '3.76 m', '220'), ('Salto triplo', '7.58 m', '221')]",False,,18,2,2,3,10,11,3,8,7
Onbekend,Aja Elías,5803143,17,España,Man,890,Sprinters,17,1,14,163,69,10,[],False,,6,2,3,5,10,3,1,3,6
Verspringen,Ajkler János,5001120,37,Magyarország,Man,25130,Springers,16,19,15,178,69,10,"[('Salto in alto', '1.59 m', '675'), (""Salto con l'asta"", '4.36 m', '684'), ('Salto in lungo', '6.1 m', '715'), ('Salto triplo', '11.96 m', '682')]",False,,18,0,0,3,11,16,0,9,8
Onbekend,Akagündüz Wolfgang,5768838,17,Österreich,Man,1530,Meerkampers,20,1,15,174,76,10,"[('Pentathlon Men - Long Jump', '2.67 m', '417'), ('Pentathlon Men - Javelin Throw', '20.19 m', '324'), ('Pentathlon Men - 200 Metres', '28.63 s', '479'), ('Pentathlon Men - Discus Throw', '16.38 m', '276'), ('Pentathlon Men - 1500 Metres', '4:58.37', '495'), ('Decathlon - 100 Metres', '14.26 s', '456'), ('Decathlon - Long Jump', '2.65 m', '415'), ('Decathlon - Shot Put', '3.63 m', '205'), ('Decathlon - High Jump', '0.58 m', '346'), ('Decathlon - 400 Metres', '1:03.13', '545'), ('Decathlon - 110 Metres Hurdles', '21.24 s', '504'), ('Decathlon - Discus Throw', '16.41 m', '276'), ('Decathlon - Pole Vault', '1.83 m', '386'), ('Decathlon - Javelin Throw', '20.09 m', '322'), ('Decathlon - 1500 Metres', '4:58.99', '489'), ('Pentathlon Men', '1990 p', '398'), ('Decathlon', '3943 p', '394')]",False,,20,2,5,4,6,2,3,3,9
Onbekend,Akpeyi Osahar,5803793,16,Nigeria,Man,270,Zonder specialiteit,20,1,15,174,74,10,[],False,,15,3,2,1,3,3,1,0,0
Onbekend,Akpososo Adenrele,5804275,15,Nigeria,Vrouw,280,Zonder specialiteit,16,1,15,174,70,10,[],False,,13,3,5,7,2,0,1,0,0
Onbekend,Akrour Hakim,5802662,18,Al-Jazā'ir,Man,420,Zonder specialiteit,17,1,14,158,57,10,[],False,,8,3,2,6,9,2,3,0,0
Onbekend,Aksyonova Nadezhda,5801125,21,Rossiya,Vrouw,1570,Zonder specialiteit,15,1,15,162,59,10,[],False,,20,9,8,0,2,3,3,0,0
Onbekend,Akwu Abimbola,5804101,20,Nigeria,Vrouw,300,Zonder specialiteit,14,1,15,173,68,10,[],False,,15,1,6,3,2,2,1,0,0
Onbekend,Al Sulaya Haqikah,5801154,17,Miṣr,Vrouw,830,Zonder specialiteit,12,1,15,172,65,10,[],False,,18,3,8,2,0,6,1,0,0
3.000 meter steeplechase,Alabarda Dana,5334513,29,España,Vrouw,8860,Middenafstandslopers,20,6,17,172,68,10,"[('800 Metri', '2:32.43', '763'), ('1500 Metri', '5:00.34', '793'), ('3000 siepi', '15:34.19', '912')]",False,,15,2,16,8,5,0,2,9,2
Onbekend,Alavaara Benjamin,5803388,17,Sverige,Man,350,Zonder specialiteit,15,1,15,163,64,10,[],False,,12,2,3,3,3,8,3,0,0
Onbekend,Alaviano Alazne,5737858,17,España,Vrouw,1270,Springers,20,2,17,179,78,10,"[('Salto in alto', '0.81 m', '119'), (""Salto con l'asta"", '1.91 m', '148'), ('Salto in lungo', '2.79 m', '165'), ('Salto triplo', '5.45 m', '151')]",False,,15,1,2,1,3,9,2,8,7
Onbekend,Alba Celina,5679029,17,España,Vrouw,240,Langeafstandslopers,19,2,11,165,71,10,"[('5000 Metri', '22:16.87', '350'), ('10000 Metri', '48:39.70', '337'), ('Maratona', '3h:24:27.93', '381')]",False,,7,6,1,1,3,1,2,7,6
Onbekend,Albacete Omar,5803532,22,Argentina,Man,50,Zonder specialiteit,17,1,15,174,74,10,[],False,,6,2,3,3,3,3,1,0,0
Onbekend,Albarelli Claudia,5682101,17,Italia,Vrouw,1180,Middenafstandslopers,20,2,16,185,89,10,"[('800 Metri', '2:42.77', '593'), ('1500 Metri', '5:24.65', '593'), ('3000 siepi', '17:03.02', '688')]",False,,9,8,10,1,3,3,3,7,6
Onbekend,Albarrán Encarnación,5800818,15,México,Vrouw,930,Springers,17,1,14,173,65,10,"[('Salto in alto', '0.59 m', '0'), (""Salto con l'asta"", '1.4 m', '0'), ('Salto in lungo', '2.04 m', '0'), ('Salto triplo', '4.02 m', '0')]",False,,18,4,4,0,2,7,4,5,7
Onbekend,Alberca Constanza,5754098,19,España,Vrouw,920,Snelwandelaars,17,1,11,174,63,10,"[('Marcia 10Km', '1h:08:05.60', '621'), ('Marcia 20Km', '2h:18:19.17', '572'), ('Marcia 50Km', '5h:41:02.92', '530')]",False,,6,2,5,3,3,2,2,6,10
20 km snelwandelen,Albert Anouck,4928863,38,France,Vrouw,5110,Snelwandelaars,20,14,17,182,79,10,"[('Marcia 10Km', '1h:04:14.27', '771'), ('Marcia 20Km', '2h:07:29.42', '784'), ('Marcia 50Km', '5h:19:49.34', '700')]",False,,20,0,11,0,6,0,0,7,7
Onbekend,Alberto Rodrigo,5767831,17,Portugal,Man,1230,Meerkampers,15,1,15,175,77,10,"[('Pentathlon Men - Long Jump', '3.38 m', '529'), ('Pentathlon Men - Javelin Throw', '23.66 m', '380'), ('Pentathlon Men - 200 Metres', '27.11 s', '640'), ('Pentathlon Men - Discus Throw', '19.06 m', '321'), ('Pentathlon Men - 1500 Metres', '4:51.10', '568'), ('Decathlon - 100 Metres', '13.53 s', '611'), ('Decathlon - Long Jump', '3.4 m', '531'), ('Decathlon - Shot Put', '4.75 m', '268'), ('Decathlon - High Jump', '0.67 m', '396'), ('Decathlon - 400 Metres', '1:00.30', '677'), ('Decathlon - 110 Metres Hurdles', '20.41 s', '622'), ('Decathlon - Discus Throw', '18.92 m', '319'), ('Decathlon - Pole Vault', '1.97 m', '415'), ('Decathlon - Javelin Throw', '23.57 m', '378'), ('Decathlon - 1500 Metres', '4:52.38', '555'), ('Pentathlon Men', '2438 p', '488'), ('Decathlon', '4771 p', '477')]",False,,17,3,1,9,3,3,1,7,8
Onbekend,Albertsdóttir Ilmur,5801136,23,Ísland,Vrouw,430,Zonder specialiteit,18,1,15,170,68,10,[],False,,8,3,8,1,8,3,2,0,0
Onbekend,Albrechtsson Sixten,5802272,14,Sverige,Man,100,Zonder specialiteit,16,1,14,153,54,10,[],False,,9,2,1,1,6,3,2,0,0
100 meter,Alcantara Hilda,5619978,24,Brasil,Vrouw,3030,Sprinters,20,3,12,161,59,10,"[('100 Metri', '13.96 s', '806'), ('200 Metri', '28.51 s', '712'), ('400 piani', '1:05.68', '739'), ('110 ostacoli', '20.52 s', '741'), ('400 ostacoli', '1:15.13', '802')]",False,,19,9,3,12,5,1,1,7,8
110 meter horden,Alcántara Jose,5266782,30,Pilipinas,Man,7780,Sprinters,20,14,11,171,68,10,"[('100 Metri', '12.76 s', '821'), ('200 Metri', '25.65 s', '845'), ('400 piani', '56.76 s', '896'), ('110 ostacoli', '19.1 s', '885'), ('400 ostacoli', '1:06.67', '889')]",False,,15,13,0,9,6,1,0,10,8
Onbekend,Aldana Jon Andoni,5775216,17,España,Man,370,Snelwandelaars,15,1,19,179,81,10,"[('Marcia 10Km', '1h:05:12.55', '491'), ('Marcia 20Km', '2h:07:20.56', '490'), ('Marcia 50Km', '5h:26:19.68', '419')]",False,,7,8,3,2,1,1,3,4,5
Onbekend,Aleksiou Giannis,5803879,20,Cyprus,Man,1170,Zonder specialiteit,17,1,15,166,68,10,[],False,,18,1,5,1,8,8,4,0,0
Hoogspringen,Alemán Ayatima,5684575,20,España,Vrouw,2620,Springers,20,2,15,161,54,10,"[('Salto in alto', '0.76 m', '76'), (""Salto con l'asta"", '1.79 m', '103'), ('Salto in lungo', '2.64 m', '124'), ('Salto triplo', '5.07 m', '100')]",False,,20,2,1,2,4,10,1,10,7
Onbekend,Alexandrov Taras,5803786,17,Belarus,Man,130,Zonder specialiteit,18,1,15,178,80,10,[],False,,8,1,3,3,2,6,5,0,0
Verspringen,Alfano José Manuel,5079939,35,El Salvador,Man,9650,Springers,20,12,12,193,74,10,"[('Salto in alto', '1.17 m', '347'), (""Salto con l'asta"", '2.98 m', '282'), ('Salto in lungo', '4.58 m', '393'), ('Salto triplo', '8.34 m', '301')]",False,,18,2,0,4,0,13,0,10,13
Onbekend,Alfarano Emma,5802900,17,Italia,Vrouw,80,Zonder specialiteit,15,1,14,161,56,10,[],False,,10,2,3,2,2,5,2,0,0
5.000 meter,Algaba Joaquima,5654015,18,España,Vrouw,480,Langeafstandslopers,20,2,11,161,66,10,"[('5000 Metri', '21:22.72', '468'), ('10000 Metri', '47:38.75', '399'), ('Maratona', '3h:19:30.74', '451')]",False,,13,4,3,1,3,6,5,8,6
Onbekend,Alibegovic Dejana,5802770,18,Bosna i Hercegovina,Vrouw,420,Zonder specialiteit,18,1,14,182,74,10,[],False,,14,1,5,2,3,8,1,0,0
Onbekend,Alisyahbana Ramadhita,5800876,22,Indonesia,Vrouw,330,Zonder specialiteit,20,1,14,185,83,10,[],False,,13,1,3,1,3,8,1,0,0
Onbekend,Aliuţă Eleonora,5802741,17,România,Vrouw,130,Zonder specialiteit,13,1,15,179,74,10,[],False,,8,1,1,6,2,3,1,0,0
Onbekend,Alix Judith,5802262,17,France,Vrouw,1540,Sprinters,14,1,15,158,54,10,"[('100 Metri', '15.18 s', '591'), ('200 Metri', '30.57 s', '527'), ('400 piani', '1:09.14', '605'), ('110 ostacoli', '21.7 s', '596'), ('400 ostacoli', '1:19.31', '664')]",False,,20,0,3,9,1,2,3,8,5
