Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
20 km snelwandelen,Abbondanzieri Carlos,5156255,35,Argentina,Man,9870,Snelwandelaars,17,14,17,167,48,"[('10 km snelwandelen', '58:11.01', '790', 0), ('20 km snelwandelen', '1h:49:17.95', '883', 0), ('50 km snelwandelen', '4h:44:24.25', '785', 0)]",False,0001-01-01 00:00:00,17,0,15,2,6,0,0,9,6
Onbekend,Abbott Caitlin,5539086,18,United States,Vrouw,3900,Sprinters,19,2,15,176,82,"[('100 meter', '14.40 s', '728', 1), ('200 meter', '28.36 s', '725', 1), ('400 meter', '1:04.47', '785', 1), ('100 meter horden', '20.45 s', '750', 1), ('400 meter horden', '1:14.78', '817', 1)]",False,0001-01-01 00:00:00,11,4,3,14,3,2,1,5,8
Onbekend,Abdelaziz Nefertum,5666682,20,Miṣr,Man,180,Zonder specialiteit,17,1,15,174,75,[],False,0001-01-01 00:00:00,12,3,5,1,6,1,0,0,0
10.000 meter,Abelairas Pilar,5412678,22,Argentina,Vrouw,5120,Langeafstandslopers,20,4,17,187,91,"[('5.000 meter', '19:57.58', '654', 0), ('10.000 meter', '42:15.32', '723', 0), ('Marathon', '3h:01:08.85', '710', 0)]",False,0001-01-01 00:00:00,7,1,14,2,2,1,2,9,8
Onbekend,Abellán Garazi,5603817,18,España,Vrouw,3260,Springers,20,1,14,163,65,"[('Hoogspringen', '0.90 m', '199', 0), ('Polsstokhoogspringen', '2.15 m', '238', 0), ('Verspringen', '2.98 m', '215', 0), ('Hinkstapspringen', '6.23 m', '255', 0)]",False,0001-01-01 00:00:00,15,3,10,1,6,11,3,9,9
Onbekend,Abellán Tanausú,5540657,18,España,Man,2010,Werpers,20,2,15,197,108,"[('Kogelstoten', '5.72 m', '0', 0), ('Discuswerpen', '19.44 m', '0', 0), ('Kogelslingeren', '21.73 m', '0', 0), ('Speerwerpen', '24.32 m', '0', 0)]",False,0001-01-01 00:00:00,18,0,3,3,3,9,5,9,8
Onbekend,Abeylegesse Nesrin,5666716,18,Türkiye,Vrouw,930,Zonder specialiteit,13,1,15,163,58,[],False,0001-01-01 00:00:00,19,1,2,2,2,3,8,0,0
Onbekend,Abós Samara,5667068,17,España,Vrouw,1040,Sprinters,10,1,15,156,50,"[('100 meter', '15.04 s', '615', 1), ('200 meter', '30.15 s', '564', 1), ('400 meter', '1:08.60', '626', 1), ('100 meter horden', '21.35 s', '639', 1), ('400 meter horden', '1:18.65', '690', 1)]",False,0001-01-01 00:00:00,9,2,1,10,3,6,2,6,6
10.000 meter,Abrego Concha,5487640,25,España,Vrouw,3120,Langeafstandslopers,20,3,13,165,55,"[('5.000 meter', '20:04.64', '639', 0), ('10.000 meter', '42:35.34', '703', 0), ('Marathon', '3h:02:53.80', '685', 0)]",False,0001-01-01 00:00:00,18,3,12,9,3,1,2,7,6
Onbekend,Abrego Oihana,5651335,17,España,Vrouw,870,Springers,20,1,17,174,73,"[('Hoogspringen', '0.63 m', '0', 0), ('Polsstokhoogspringen', '1.72 m', '75', 0), ('Verspringen', '2.34 m', '45', 0), ('Hinkstapspringen', '5.01 m', '92', 0)]",False,0001-01-01 00:00:00,11,2,2,1,8,2,2,7,8
Onbekend,Abreu Mercedes,5654187,18,Uruguay,Vrouw,1020,Werpers,18,1,14,166,61,"[('Kogelstoten', '3.72 m', '0', 0), ('Discuswerpen', '17.59 m', '0', 0), ('Kogelslingeren', '16.46 m', '0', 0), ('Speerwerpen', '16.06 m', '0', 0)]",False,0001-01-01 00:00:00,10,3,1,2,9,0,2,8,7
Onbekend,Abrunhosa César,5448737,21,Portugal,Man,1340,Middenafstandslopers,20,2,11,184,98,"[('800 meter', '2:26.98', '638', 0), ('1.500 meter', '4:51.43', '637', 0), ('3.000 meter steeplechase', '14:34.47', '627', 0)]",False,0001-01-01 00:00:00,10,10,9,5,1,3,2,5,8
Onbekend,Aceituno Elio,5589224,18,España,Man,510,Middenafstandslopers,20,1,15,182,91,"[('800 meter', '2:27.59', '627', 0), ('1.500 meter', '4:54.51', '609', 0), ('3.000 meter steeplechase', '14:46.84', '590', 0)]",False,0001-01-01 00:00:00,16,6,3,6,2,3,3,6,6
Onbekend,Aceti Bruno,5665778,16,Italia,Man,910,Zonder specialiteit,13,1,15,176,71,[],False,0001-01-01 00:00:00,20,1,3,1,5,2,1,0,0
Discuswerpen,Acevedo Sophia,5467866,22,United States,Vrouw,4070,Werpers,20,4,19,179,77,"[('Kogelstoten', '12.15 m', '393', 0), ('Discuswerpen', '41.56 m', '401', 0), ('Kogelslingeren', '35.81 m', '336', 0), ('Speerwerpen', '34.01 m', '407', 0)]",False,0001-01-01 00:00:00,19,13,3,2,2,3,9,7,9
Onbekend,Acevedo Wilmer,5666281,24,Costa Rica,Man,210,Zonder specialiteit,11,1,15,183,86,[],False,0001-01-01 00:00:00,7,1,2,6,7,2,3,0,0
Marathon,Acker Sascha,5453402,23,Deutschland,Man,4060,Langeafstandslopers,20,4,18,172,70,"[('5.000 meter', '16:48.60', '682', 0), ('10.000 meter', '38:58.04', '669', 0), ('Marathon', '2h:35:51.97', '771', 0)]",False,0001-01-01 00:00:00,13,5,12,4,0,3,7,11,8
Onbekend,Acosta Elena,5125997,31,Uruguay,Vrouw,11400,Springers,17,10,11,181,67,"[('Hoogspringen', '1.29 m', '537', 0), ('Polsstokhoogspringen', '3.05 m', '579', 0), ('Verspringen', '4.09 m', '511', 0), ('Hinkstapspringen', '8.69 m', '584', 0)]",False,0001-01-01 00:00:00,17,1,0,2,13,15,1,9,8
Onbekend,Acosta Ramiro,5667040,17,Argentina,Man,430,Zonder specialiteit,12,1,15,176,70,[],False,0001-01-01 00:00:00,11,1,3,3,1,2,9,0,0
Onbekend,Ács Jusztina,5229437,27,Magyarország,Vrouw,3980,Sprinters,16,5,11,182,88,"[('100 meter', '14.21 s', '762', 1), ('200 meter', '28.43 s', '719', 1), ('400 meter', '1:06.02', '725', 1), ('100 meter horden', '20.34 s', '763', 1), ('400 meter horden', '1:14.72', '819', 1)]",False,0001-01-01 00:00:00,9,3,3,12,3,1,1,11,9
Onbekend,Adam Graeme,5666935,14,Great Britain,Man,110,Zonder specialiteit,19,1,15,176,76,[],False,0001-01-01 00:00:00,12,3,2,3,2,2,2,0,0
Onbekend,Ādamsons Rihards,5665982,16,Latvija,Man,380,Zonder specialiteit,20,1,15,158,57,[],False,0001-01-01 00:00:00,15,2,1,1,7,2,3,0,0
Onbekend,Addison Christopher,5664495,16,Great Britain,Man,400,Springers,17,1,15,173,69,"[('Hoogspringen', '0.67 m', '0', 0), ('Polsstokhoogspringen', '1.83 m', '0', 0), ('Verspringen', '2.81 m', '30', 0), ('Hinkstapspringen', '5.04 m', '0', 0)]",False,0001-01-01 00:00:00,11,1,1,2,1,8,3,6,6
Onbekend,Adell Noemi,5597517,18,España,Vrouw,1990,Snelwandelaars,14,1,15,162,69,"[('10 km snelwandelen', '1h:05:05.63', '738', 0), ('20 km snelwandelen', '2h:11:50.08', '699', 0), ('50 km snelwandelen', '5h:21:21.68', '688', 0)]",False,0001-01-01 00:00:00,15,3,11,3,7,3,2,6,8
Onbekend,Adiele Kinah,5666287,19,Nigeria,Vrouw,860,Zonder specialiteit,13,1,15,183,73,[],False,0001-01-01 00:00:00,19,3,7,1,3,1,2,0,0
Verspringen,Adler Franziska,5303712,31,Österreich,Vrouw,4750,Springers,20,7,20,183,71,"[('Hoogspringen', '1.01 m', '294', 0), ('Polsstokhoogspringen', '2.40 m', '333', 0), ('Verspringen', '3.72 m', '412', 0), ('Hinkstapspringen', '6.90 m', '344', 0)]",False,0001-01-01 00:00:00,20,0,0,3,6,8,0,11,11
Discuswerpen,Afonso Hermínia,5042688,34,Portugal,Vrouw,3000,Werpers,15,7,17,168,61,"[('Kogelstoten', '6.66 m', '0', 0), ('Discuswerpen', '28.22 m', '87', 0), ('Kogelslingeren', '24.71 m', '53', 0), ('Speerwerpen', '24.53 m', '133', 0)]",False,0001-01-01 00:00:00,8,3,0,0,5,0,6,11,11
Onbekend,Aganzo Xaime,5598920,18,España,Man,540,Meerkampers,16,1,15,184,90,"[('Vijfkamp Mannen - Verspringen', '2.74 m', '428', 1), ('Vijfkamp Mannen - Speerwerpen', '30.24 m', '486', 1), ('Vijfkamp Mannen - 200 meter', '28.68 s', '474', 1), ('Vijfkamp Mannen - Discuswerpen', '27.40 m', '462', 1), ('Vijfkamp Mannen - 1500 meter', '5:04.87', '430', 1), ('Tienkamp - 100 meter', '14.25 s', '458', 1), ('Tienkamp - Verspringen', '2.68 m', '419', 1), ('Tienkamp - Kogelstoten', '7.26 m', '411', 1), ('Tienkamp - Hoogspringen', '0.71 m', '422', 1), ('Tienkamp - 400 meter', '1:03.12', '545', 1), ('Tienkamp - 110 meter horden', '21.07 s', '528', 1), ('Tienkamp - Discuswerpen', '27.20 m', '458', 1), ('Tienkamp - Polsstokhoogspringen', '2.05 m', '432', 1), ('Tienkamp - Speerwerpen', '30.79 m', '494', 1), ('Tienkamp - 1500 meter', '5:03.56', '443', 1), ('Vijfkamp Mannen', '2280 p', '456', 1), ('Tienkamp', '4610 p', '461', 1)]",False,0001-01-01 00:00:00,8,6,3,1,7,4,4,8,4
Kogelslingeren,Agostinho Eusébio,5537793,21,Portugal,Man,1520,Werpers,20,2,20,178,78,"[('Kogelstoten', '9.04 m', '108', 0), ('Discuswerpen', '30.73 m', '134', 0), ('Kogelslingeren', '31.12 m', '106', 0), ('Speerwerpen', '31.80 m', '124', 0)]",False,0001-01-01 00:00:00,18,9,2,3,2,2,3,8,5
Onbekend,Agramunt Jesús María,5638255,18,España,Man,1470,Sprinters,19,1,18,179,84,"[('100 meter', '13.53 s', '675', 1), ('200 meter', '26.74 s', '742', 1), ('400 meter', '59.78 s', '770', 1), ('110 meter horden', '20.32 s', '733', 1), ('400 meter horden', '1:08.88', '810', 1)]",False,0001-01-01 00:00:00,12,2,6,8,3,2,2,9,9
Onbekend,Agrawal Apacita,5666317,16,India,Man,300,Zonder specialiteit,11,1,15,161,56,[],False,0001-01-01 00:00:00,11,2,0,2,1,3,8,0,0
Onbekend,Aguayo Isabel,5636233,18,España,Vrouw,620,Zonder specialiteit,18,1,14,169,65,[],False,0001-01-01 00:00:00,6,9,6,3,4,2,4,0,0
Onbekend,Aguilar Ana Belén,5650865,18,España,Vrouw,210,Springers,16,1,14,166,64,"[('Hoogspringen', '0.56 m', '0', 0), ('Polsstokhoogspringen', '1.37 m', '0', 0), ('Verspringen', '2.07 m', '0', 0), ('Hinkstapspringen', '4.03 m', '0', 0)]",False,0001-01-01 00:00:00,12,3,2,2,4,6,3,5,4
Onbekend,Aguilar Ana Rosa,5666175,20,Chile,Vrouw,650,Zonder specialiteit,20,1,15,178,69,[],False,0001-01-01 00:00:00,16,3,3,8,7,4,1,0,0
Onbekend,Aguilera Abigail,5665971,18,España,Vrouw,760,Zonder specialiteit,17,1,15,153,50,[],False,0001-01-01 00:00:00,13,0,3,2,3,2,10,0,0
Onbekend,Aguirre Holly,5668069,14,United States,Vrouw,210,Zonder specialiteit,20,1,15,167,62,[],False,0001-01-01 00:00:00,6,2,8,1,3,3,0,0,0
Onbekend,Aguirre Juan Carlos,5666867,24,Costa Rica,Man,930,Zonder specialiteit,16,1,15,190,87,[],False,0001-01-01 00:00:00,19,2,7,6,2,2,7,0,0
Onbekend,Aguirre Leon,5665663,21,Uruguay,Man,170,Zonder specialiteit,20,1,14,192,91,[],False,0001-01-01 00:00:00,12,6,4,2,3,5,1,0,0
Onbekend,Agyepong Blair,5621077,18,Great Britain,Man,960,Springers,20,1,15,181,88,"[('Hoogspringen', '0.83 m', '78', 0), ('Polsstokhoogspringen', '2.12 m', '34', 0), ('Verspringen', '3.03 m', '77', 0), ('Hinkstapspringen', '5.77 m', '30', 0)]",False,0001-01-01 00:00:00,14,3,1,1,1,9,0,7,7
1.500 meter,Ahmed Anil,5607692,19,India,Man,2110,Middenafstandslopers,14,2,17,173,76,"[('800 meter', '2:19.61', '770', 0), ('1.500 meter', '4:39.75', '742', 0), ('3.000 meter steeplechase', '14:04.29', '718', 0)]",False,0001-01-01 00:00:00,17,1,8,11,1,2,3,7,7
Onbekend,Ahumada María José,5666833,23,Chile,Vrouw,110,Zonder specialiteit,11,1,15,172,68,[],False,0001-01-01 00:00:00,9,6,0,2,2,2,3,0,0
Onbekend,Aimi Yari,5637233,18,Italia,Man,260,Snelwandelaars,18,1,15,170,78,"[('10 km snelwandelen', '1h:04:20.39', '528', 0), ('20 km snelwandelen', '2h:06:43.44', '503', 0), ('50 km snelwandelen', '5h:22:37.89', '451', 0)]",False,0001-01-01 00:00:00,13,2,3,2,2,3,5,5,6
Onbekend,Aires Bruno,5662432,18,Portugal,Man,1620,Springers,13,1,16,163,65,"[('Hoogspringen', '0.78 m', '39', 0), ('Polsstokhoogspringen', '2.18 m', '52', 0), ('Verspringen', '3.15 m', '103', 0), ('Hinkstapspringen', '5.79 m', '32', 0)]",False,0001-01-01 00:00:00,14,0,3,1,3,10,1,9,3
10 km snelwandelen,Aitken Maddison,5568202,18,Great Britain,Vrouw,570,Snelwandelaars,20,3,16,166,72,"[('10 km snelwandelen', '1h:09:03.22', '584', 0), ('20 km snelwandelen', '2h:20:44.54', '525', 0), ('50 km snelwandelen', '5h:49:43.75', '460', 0)]",False,0001-01-01 00:00:00,11,3,6,9,5,3,0,4,4
200 meter,Aizpuru Natalia,5158635,29,España,Vrouw,7130,Sprinters,14,7,11,165,67,"[('100 meter', '14.19 s', '765', 1), ('200 meter', '27.39 s', '812', 1), ('400 meter', '1:05.09', '761', 1), ('100 meter horden', '20.56 s', '736', 1), ('400 meter horden', '1:15.42', '796', 1)]",False,0001-01-01 00:00:00,7,5,2,12,0,6,2,11,13
Onbekend,Aja Isabel,5554542,18,España,Vrouw,810,Werpers,20,1,15,164,73,"[('Kogelstoten', '6.53 m', '0', 0), ('Discuswerpen', '25.42 m', '21', 0), ('Kogelslingeren', '22.12 m', '0', 0), ('Speerwerpen', '22.70 m', '80', 0)]",False,0001-01-01 00:00:00,11,4,3,4,2,1,9,5,8
Onbekend,Akabusi Jake,5535762,18,Great Britain,Man,680,Snelwandelaars,20,1,15,188,101,"[('10 km snelwandelen', '1h:04:19.82', '528', 0), ('20 km snelwandelen', '2h:05:33.37', '529', 0), ('50 km snelwandelen', '5h:20:51.51', '466', 0)]",False,0001-01-01 00:00:00,18,1,7,4,4,4,4,5,6
Onbekend,Ákadóttir Ásný,5666851,23,Ísland,Vrouw,70,Zonder specialiteit,17,1,15,177,70,[],False,0001-01-01 00:00:00,7,3,3,2,1,2,4,0,0
Onbekend,Akagi Aiko,5666145,19,Nippon,Vrouw,370,Zonder specialiteit,18,1,15,176,72,[],False,0001-01-01 00:00:00,7,3,3,3,3,1,9,0,0
Onbekend,Akgül Philipp,5565423,18,Deutschland,Man,2430,Sprinters,20,1,15,189,96,"[('100 meter', '13.45 s', '690', 1), ('200 meter', '26.83 s', '733', 1), ('400 meter', '59.46 s', '783', 1), ('110 meter horden', '20.46 s', '716', 1), ('400 meter horden', '1:09.30', '795', 1)]",False,0001-01-01 00:00:00,13,4,2,12,4,2,2,8,7
Onbekend,Akimova Elizaveta,5635701,18,Rossiya,Vrouw,1620,Sprinters,20,1,15,165,63,"[('100 meter', '15.31 s', '568', 1), ('200 meter', '30.44 s', '538', 1), ('400 meter', '1:09.52', '591', 1), ('100 meter horden', '21.95 s', '565', 1), ('400 meter horden', '1:20.03', '645', 1)]",False,0001-01-01 00:00:00,20,9,3,2,3,2,1,7,4
Onbekend,Akkaoui Salima,5667757,23,Al-Maghrib,Vrouw,810,Zonder specialiteit,18,1,15,175,75,[],False,0001-01-01 00:00:00,19,2,2,4,1,1,7,0,0
Discuswerpen,Aktseli Koralia,4746000,40,Hellas,Vrouw,8690,Werpers,15,14,17,169,56,"[('Kogelstoten', '12.88 m', '452', 0), ('Discuswerpen', '45.06 m', '483', 0), ('Kogelslingeren', '37.79 m', '386', 0), ('Speerwerpen', '34.98 m', '435', 0)]",False,0001-01-01 00:00:00,18,13,0,0,0,2,13,8,7
Marathon,Alagan Ah,4855683,38,Malaysia,Man,14770,Langeafstandslopers,17,16,16,189,73,"[('5.000 meter', '16:18.44', '759', 0), ('10.000 meter', '38:15.85', '716', 0), ('Marathon', '2h:30:05.25', '864', 0)]",False,0001-01-01 00:00:00,20,0,14,1,0,0,0,12,9
Onbekend,Alameda Zoe,5656078,18,España,Vrouw,930,Springers,17,1,13,170,64,[],False,0001-01-01 00:00:00,16,1,1,8,3,1,8,6,5
Onbekend,Alanis Ana,5546961,18,España,Vrouw,920,Middenafstandslopers,20,3,15,188,88,"[('800 meter', '2:47.42', '516', 0), ('1.500 meter', '5:36.28', '501', 0), ('3.000 meter steeplechase', '17:38.95', '597', 0)]",False,0001-01-01 00:00:00,14,2,1,3,6,1,1,8,8
Onbekend,Alarcón Clara,5570191,18,España,Vrouw,540,Springers,15,1,15,182,84,[],False,0001-01-01 00:00:00,7,2,5,1,1,2,2,8,7
Onbekend,Alatalo Katja,5624804,18,Suomi,Vrouw,880,Zonder specialiteit,20,1,15,164,60,[],False,0001-01-01 00:00:00,19,3,1,2,2,2,8,0,0
Onbekend,Albacar David,5562283,18,España,Man,930,Springers,17,1,11,180,88,[],False,0001-01-01 00:00:00,17,3,8,3,3,2,3,8,5
Onbekend,Albarrán Juan Diego,5665856,18,El Salvador,Man,550,Snelwandelaars,18,1,15,184,84,"[('10 km snelwandelen', '1h:04:06.01', '538', 0), ('20 km snelwandelen', '2h:05:22.09', '533', 0), ('50 km snelwandelen', '5h:20:52.51', '466', 0)]",False,0001-01-01 00:00:00,8,3,3,2,7,1,1,7,7
1.500 meter,Albarrán Noel,5246981,30,El Salvador,Man,7840,Middenafstandslopers,20,10,16,177,66,"[('800 meter', '2:15.38', '845', 0), ('1.500 meter', '4:15.05', '965', 0), ('3.000 meter steeplechase', '13:22.02', '846', 0)]",False,0001-01-01 00:00:00,15,6,15,8,0,0,0,9,10
Kogelstoten,Albedyl Kalle,5556882,27,Sverige,Man,3000,Werpers,20,2,19,172,75,"[('Kogelstoten', '9.95 m', '177', 0), ('Discuswerpen', '36.59 m', '270', 0), ('Kogelslingeren', '34.96 m', '190', 0), ('Speerwerpen', '35.97 m', '216', 0)]",False,0001-01-01 00:00:00,16,10,2,3,3,3,7,11,3
110 meter horden,Alberghini Enea,5233128,27,Italia,Man,12520,Sprinters,20,6,17,181,85,"[('100 meter', '12.73 s', '828', 1), ('200 meter', '24.93 s', '913', 1), ('400 meter', '55.85 s', '934', 1), ('110 meter horden', '18.61 s', '947', 1), ('400 meter horden', '1:04.68', '960', 1)]",False,0001-01-01 00:00:00,16,3,2,16,5,2,2,13,11
Onbekend,Albert Brayden,5643638,18,United States,Man,1180,Werpers,13,1,18,171,76,"[('Kogelstoten', '6.23 m', '0', 0), ('Discuswerpen', '23.97 m', '0', 0), ('Kogelslingeren', '23.96 m', '0', 0), ('Speerwerpen', '27.64 m', '32', 0)]",False,0001-01-01 00:00:00,8,2,2,1,2,3,10,4,7
800 meter,Albert Francisco,5602013,18,United States,Man,780,Middenafstandslopers,17,2,13,174,81,"[('800 meter', '2:24.72', '678', 0), ('1.500 meter', '4:50.79', '642', 0), ('3.000 meter steeplechase', '14:25.21', '655', 0)]",False,0001-01-01 00:00:00,16,2,4,8,0,1,2,8,6
Onbekend,Alberti Natàlia,5149831,32,España,Vrouw,740,Snelwandelaars,11,2,11,174,62,"[('10 km snelwandelen', '1h:10:20.80', '534', 0), ('20 km snelwandelen', '2h:22:23.68', '493', 0), ('50 km snelwandelen', '5h:50:02.41', '457', 0)]",False,0001-01-01 00:00:00,16,0,3,0,1,2,6,7,8
Speerwerpen,Albritton Lauren,5209992,28,United States,Vrouw,17980,Werpers,20,6,15,181,76,"[('Kogelstoten', '12.71 m', '438', 0), ('Discuswerpen', '47.19 m', '533', 0), ('Kogelslingeren', '43.09 m', '521', 0), ('Speerwerpen', '43.09 m', '670', 0)]",False,0001-01-01 00:00:00,17,7,1,2,8,1,18,10,12
Onbekend,Aldana Levi,5663692,18,España,Man,1010,Springers,12,1,15,172,74,"[('Hoogspringen', '0.84 m', '86', 0), ('Polsstokhoogspringen', '2.54 m', '156', 0), ('Verspringen', '3.60 m', '201', 0), ('Hinkstapspringen', '6.90 m', '149', 0)]",False,0001-01-01 00:00:00,17,2,3,3,7,8,1,8,7
100 meter,Aldrovandi Luisa,5085974,31,Italia,Vrouw,10030,Sprinters,20,9,17,185,87,"[('100 meter', '13.55 s', '878', 1), ('200 meter', '26.96 s', '850', 1), ('400 meter', '1:02.12', '876', 1), ('100 meter horden', '19.69 s', '843', 1), ('400 meter horden', '1:13.20', '869', 1)]",False,0001-01-01 00:00:00,11,1,10,15,2,0,1,11,11
Onbekend,Alemanno Rita,5532196,29,Italia,Vrouw,1540,Springers,12,1,11,171,79,"[('Hoogspringen', '0.67 m', '0', 0), ('Polsstokhoogspringen', '1.53 m', '3', 0), ('Verspringen', '2.37 m', '53', 0), ('Hinkstapspringen', '4.69 m', '49', 0)]",False,0001-01-01 00:00:00,13,1,0,3,3,8,1,6,10
5.000 meter,Alen Emmi,5603162,18,Suomi,Vrouw,920,Langeafstandslopers,18,2,17,162,69,"[('5.000 meter', '20:46.99', '546', 0), ('10.000 meter', '45:00.14', '558', 0), ('Marathon', '3h:10:42.47', '575', 0)]",False,0001-01-01 00:00:00,8,2,9,0,2,1,6,8,5
Onbekend,Alert Zuriñe,5647561,18,España,Vrouw,960,Werpers,19,1,13,172,71,"[('Kogelstoten', '5.86 m', '0', 0), ('Discuswerpen', '22.91 m', '0', 0), ('Kogelslingeren', '19.51 m', '0', 0), ('Speerwerpen', '19.07 m', '0', 0)]",False,0001-01-01 00:00:00,8,4,1,1,1,3,10,4,5
5.000 meter,Alesiani Caterina,5093928,32,Italia,Vrouw,14590,Langeafstandslopers,20,9,16,175,65,"[('5.000 meter', '18:26.03', '854', 0), ('10.000 meter', '40:43.44', '816', 0), ('Marathon', '2h:48:09.10', '894', 0)]",False,0001-01-01 00:00:00,18,0,17,6,8,0,0,8,10
Onbekend,Alexandrov Daniil,5666714,16,Rossiya,Man,660,Zonder specialiteit,18,1,15,175,75,[],False,0001-01-01 00:00:00,12,3,1,2,9,2,2,0,0
