Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abugeau Ronan,5653938,16,France,Man,780,Springers,15,1,15,183,85,"[('Hoogspringen', '0.90 m', '133', 3), ('Polsstokhoogspringen', '2.31 m', '89', 3), ('Verspringen', '3.34 m', '145', 3), ('Hinkstapspringen', '6.64 m', '122', 3)]",False,,12,3,2,2,3,9,0,4,7
100 meter,Accetta Fedele,5018182,33,Italia,Man,16860,Sprinters,16,10,15,178,55,"[('100 meter', '12.00 s', '968', 4), ('200 meter', '24.46 s', '957', 4), ('400 meter', '54.31 s', '998', 4), ('110 meter horden', '19.07 s', '889', 4), ('400 meter horden', '1:05.95', '914', 4)]",False,,10,7,1,18,3,1,0,10,11
Onbekend,Aceval Carolina,5676245,24,Chile,Vrouw,840,Zonder specialiteit,11,1,15,173,63,[],False,,6,2,7,4,1,2,10,0,0
Onbekend,Achami Hasan,5676841,16,Al-Maghrib,Man,340,Zonder specialiteit,14,1,15,175,75,[],False,,12,6,2,1,2,1,8,0,0
Onbekend,Acosta Florencio,5676813,21,Perú,Man,1180,Zonder specialiteit,20,1,15,177,74,[],False,,8,9,2,10,3,2,2,0,0
Onbekend,Adam Iléana,5668600,17,France,Vrouw,370,Middenafstandslopers,13,1,15,175,69,"[('800 meter', '2:48.27', '503', 4), ('1.500 meter', '5:34.33', '513', 4), ('3.000 meter steeplechase', '17:43.72', '585', 4)]",False,,6,1,6,1,1,3,2,6,8
Onbekend,Adami Greg,5675768,14,Malta,Man,580,Snelwandelaars,14,1,15,163,60,"[('10 km snelwandelen', '1h:03:13.49', '575', 3), ('20 km snelwandelen', '2h:03:19.49', '577', 3), ('50 km snelwandelen', '5h:16:29.91', '504', 3)]",False,,16,3,5,1,4,3,2,6,7
Onbekend,Adamov Ana,5676908,17,Srbija,Vrouw,160,Zonder specialiteit,12,1,15,167,64,[],False,,8,7,3,3,1,3,2,0,0
Onbekend,Adams Ben,5676623,21,New Zealand,Man,650,Zonder specialiteit,17,1,15,197,96,[],False,,14,2,2,9,1,0,0,0,0
Onbekend,Adamska Weronika,5679226,14,Polska,Vrouw,450,Zonder specialiteit,14,1,15,147,39,[],False,,11,8,6,1,3,7,3,0,0
Onbekend,Adiele Abagbe,5679868,16,Nigeria,Vrouw,890,Zonder specialiteit,19,1,15,162,58,[],False,,17,9,3,1,3,1,3,0,0
Onbekend,Adriani Ivano,5676710,17,Italia,Man,500,Zonder specialiteit,12,1,15,175,79,[],False,,8,3,1,4,9,3,3,0,0
Onbekend,Afek Malachi,5677327,19,Yisra'el,Man,350,Zonder specialiteit,19,1,15,178,83,[],False,,16,3,4,1,1,2,3,0,0
Onbekend,Affandi Tirta,5677925,15,Indonesia,Man,810,Zonder specialiteit,18,1,15,177,80,[],False,,12,6,0,3,0,10,4,0,0
Onbekend,Agic Dzenan,5677314,22,Bosna i Hercegovina,Man,250,Zonder specialiteit,16,1,15,178,80,[],False,,8,2,5,6,1,7,2,0,0
Onbekend,Agisilaou Xristodoulos,5676814,23,Cyprus,Man,650,Zonder specialiteit,14,1,15,191,90,[],False,,18,2,3,5,2,3,3,0,0
5.000 meter,Agosto Jokin,5624088,27,España,Man,3180,Langeafstandslopers,18,1,15,191,91,"[('5.000 meter', '17:00.75', '651', 4), ('10.000 meter', '40:20.74', '577', 4), ('Marathon', '2h:46:43.60', '597', 4)]",False,,19,2,12,9,4,1,2,3,8
Onbekend,Aguilar Alicia,5676940,16,Ecuador,Vrouw,680,Zonder specialiteit,18,1,15,156,53,[],False,,19,2,2,4,3,2,3,0,0
Onbekend,Aguilar Peña,5606426,16,España,Vrouw,640,Middenafstandslopers,19,1,11,163,62,"[('800 meter', '2:49.28', '486', 4), ('1.500 meter', '5:30.67', '543', 4), ('3.000 meter steeplechase', '17:44.12', '584', 4)]",False,,9,1,8,1,1,2,3,8,7
Onbekend,Aguirre María Teresa,5677610,18,Colombia,Vrouw,440,Zonder specialiteit,13,1,15,171,63,[],False,,11,3,0,1,2,9,1,0,0
Onbekend,Agwuocha Natashenka,5677341,21,Nigeria,Vrouw,190,Zonder specialiteit,18,1,15,171,70,[],False,,13,2,5,1,3,2,1,0,0
Onbekend,Aiboy Bening,5676666,17,Indonesia,Vrouw,710,Zonder specialiteit,16,1,15,170,63,[],False,,19,6,3,3,0,3,3,0,0
Onbekend,Aixinjueluo Xiuying,5678852,22,China,Man,60,Zonder specialiteit,11,1,15,178,79,[],False,,7,2,2,2,2,3,4,0,0
Onbekend,Akai Eita,5677773,20,Nippon,Man,120,Zonder specialiteit,19,1,15,175,76,[],False,,8,6,1,1,2,1,3,0,0
Onbekend,Akandu Abiodun,5678891,22,Nigeria,Man,640,Zonder specialiteit,16,1,15,185,84,[],False,,13,1,2,3,3,9,4,0,0
Onbekend,Ákason Dofri,5677100,23,Ísland,Man,70,Zonder specialiteit,12,1,15,168,71,[],False,,7,0,0,4,5,2,2,0,0
Onbekend,Akathiotis Stathis,5679380,22,Cyprus,Man,490,Zonder specialiteit,16,1,15,183,84,[],False,,12,2,2,3,9,2,3,0,0
Onbekend,Akpososo Enomwoyi,5676399,18,Nigeria,Vrouw,80,Zonder specialiteit,12,1,14,163,59,[],False,,9,2,5,2,3,3,3,0,0
Onbekend,Alabi Ehizemen,5678242,15,Nigeria,Vrouw,200,Zonder specialiteit,16,1,15,172,69,[],False,,13,6,2,1,2,0,4,0,0
Onbekend,Alamán Ipalnemohuani,5664805,16,México,Man,1000,Sprinters,17,1,15,166,72,"[('100 meter', '14.06 s', '573', 4), ('200 meter', '27.90 s', '632', 4), ('400 meter', '1:01.64', '692', 4), ('110 meter horden', '20.98 s', '651', 4), ('400 meter horden', '1:12.50', '681', 4)]",False,,13,1,1,10,2,1,1,3,5
Onbekend,Alameddine Bianca,5670879,17,Italia,Vrouw,90,Middenafstandslopers,18,1,14,164,61,"[('800 meter', '2:51.82', '444', 4), ('1.500 meter', '5:36.89', '492', 4), ('3.000 meter steeplechase', '18:08.27', '523', 4)]",False,,8,1,5,2,2,1,3,4,4
Onbekend,Alanović Andrija,5677994,18,Hrvatska,Man,170,Zonder specialiteit,16,1,15,175,71,[],False,,6,7,3,3,2,1,1,0,0
Onbekend,Alba Eugenio,5677251,17,México,Man,970,Zonder specialiteit,12,1,15,168,64,[],False,,19,1,1,6,0,0,8,0,0
Verspringen,Albajar Beatriz,5495443,20,España,Vrouw,2500,Springers,20,3,20,169,71,"[('Hoogspringen', '0.89 m', '190', 3), ('Polsstokhoogspringen', '2.10 m', '219', 3), ('Verspringen', '3.25 m', '287', 3), ('Hinkstapspringen', '6.13 m', '241', 3)]",False,,20,2,2,3,3,10,3,8,8
Onbekend,Albarrán Roberto,5678222,19,El Salvador,Man,640,Zonder specialiteit,19,1,15,181,85,[],False,,18,5,1,3,3,3,1,0,0
Onbekend,Alberti Sabela,5676586,16,España,Vrouw,2120,Werpers,16,1,15,163,59,"[('Kogelstoten', '5.77 m', '0', 3), ('Discuswerpen', '22.58 m', '0', 3), ('Kogelslingeren', '19.62 m', '0', 3), ('Speerwerpen', '20.02 m', '2', 3)]",False,,20,3,2,2,1,1,10,6,8
800 meter,Alcocer Elisabeth,5624085,27,España,Vrouw,2040,Middenafstandslopers,17,1,16,177,73,"[('800 meter', '2:35.53', '712', 4), ('1.500 meter', '5:16.82', '657', 4), ('3.000 meter steeplechase', '16:40.02', '746', 4)]",False,,18,1,9,4,2,1,0,8,9
Onbekend,Aleksejev Olmar,5677981,24,Eesti,Man,220,Zonder specialiteit,17,1,15,172,75,[],False,,6,3,2,1,8,1,2,0,0
Onbekend,Alerce Emma,5678711,17,España,Vrouw,1200,Zonder specialiteit,19,1,15,165,60,[],False,,17,2,0,3,10,1,3,0,0
Onbekend,Alfaro Filomena,5678188,15,España,Vrouw,310,Zonder specialiteit,14,1,15,162,53,[],False,,12,2,8,0,2,3,2,0,0
Onbekend,Alfieri Fabio,5679614,17,Italia,Man,140,Zonder specialiteit,20,1,15,180,79,[],False,,10,6,3,3,2,3,1,0,0
Onbekend,Alho Tanja,5679596,15,Suomi,Vrouw,610,Zonder specialiteit,16,1,15,159,56,[],False,,18,2,2,1,2,2,5,0,0
Onbekend,Alisyahbana Benny,5676502,15,Indonesia,Man,320,Zonder specialiteit,20,1,15,168,70,[],False,,16,6,1,2,2,2,3,0,0
Onbekend,Allan Samantha,5676267,24,New Zealand,Vrouw,550,Zonder specialiteit,14,1,14,174,70,[],False,,15,3,2,6,1,2,8,0,0
Onbekend,Allen Lenhard,5676663,24,Österreich,Man,380,Zonder specialiteit,13,1,15,193,94,[],False,,15,2,3,2,3,7,1,0,0
Onbekend,Allgeier Merit,5668151,14,Deutschland,Vrouw,880,Zonder specialiteit,16,1,14,163,63,[],False,,20,2,3,3,3,3,2,0,0
Onbekend,Almazán Piedad,5676500,22,México,Vrouw,600,Zonder specialiteit,16,1,14,178,78,[],False,,8,1,2,10,1,2,2,0,0
Onbekend,Almazán Ruth,5676251,18,México,Vrouw,80,Zonder specialiteit,17,1,15,181,72,[],False,,9,4,3,1,3,2,2,0,0
Onbekend,Almeida Juliana,5676789,15,Portugal,Vrouw,450,Meerkampers,13,1,15,167,64,"[('Vijfkamp Vrouwen - 100 meter horden', '21.61 s', '561', 4), ('Vijfkamp Vrouwen - Hoogspringen', '0.56 m', '366', 4), ('Vijfkamp Vrouwen - Kogelstoten', '4.75 m', '279', 4), ('Vijfkamp Vrouwen - Verspringen', '2.26 m', '434', 4), ('Vijfkamp Vrouwen - 800 meter', '2:46.66', '541', 4), ('Zevenkamp - 100 meter horden', '21.53 s', '572', 4), ('Zevenkamp - Hoogspringen', '0.55 m', '360', 4), ('Zevenkamp - Kogelstoten', '4.75 m', '279', 4), ('Zevenkamp - 200 meter', '30.35 s', '421', 4), ('Zevenkamp - Verspringen', '2.24 m', '430', 4), ('Zevenkamp - Speerwerpen', '15.26 m', '321', 4), ('Zevenkamp - 800 meter', '2:46.48', '544', 4), ('Vijfkamp Vrouwen', '2181 p', '436', 4), ('Zevenkamp', '2927 p', '418', 4)]",False,,13,7,3,5,1,7,1,5,6
Onbekend,Almeyda Martin,5678944,16,Argentina,Man,720,Zonder specialiteit,14,1,15,172,69,[],False,,19,1,2,5,3,1,2,0,0
Onbekend,Alonefti Xristalla,5676449,22,Cyprus,Vrouw,980,Zonder specialiteit,16,1,14,176,72,[],False,,11,1,10,3,7,2,3,0,0
Onbekend,Alonso Ana Filipa,5668211,14,Portugal,Vrouw,620,Meerkampers,19,1,15,162,61,"[('Vijfkamp Vrouwen - 100 meter horden', '22.08 s', '497', 4), ('Vijfkamp Vrouwen - Hoogspringen', '0.37 m', '242', 4), ('Vijfkamp Vrouwen - Kogelstoten', '5.74 m', '337', 4), ('Vijfkamp Vrouwen - Verspringen', '1.56 m', '300', 4), ('Vijfkamp Vrouwen - 800 meter', '2:49.00', '500', 4), ('Zevenkamp - 100 meter horden', '22.00 s', '508', 4), ('Zevenkamp - Hoogspringen', '0.37 m', '242', 4), ('Zevenkamp - Kogelstoten', '5.61 m', '330', 4), ('Zevenkamp - 200 meter', '30.65 s', '391', 4), ('Zevenkamp - Verspringen', '1.60 m', '307', 4), ('Zevenkamp - Speerwerpen', '16.85 m', '355', 4), ('Zevenkamp - 800 meter', '2:49.54', '490', 4), ('Vijfkamp Vrouwen', '1876 p', '375', 4), ('Zevenkamp', '2623 p', '375', 4)]",False,,12,8,3,2,2,2,2,6,7
Marathon,Alonso Josefa,5522597,21,Argentina,Vrouw,5780,Langeafstandslopers,18,3,15,162,68,"[('5.000 meter', '19:52.37', '665', 4), ('10.000 meter', '43:16.47', '662', 4), ('Marathon', '2h:56:44.40', '772', 4)]",False,,20,1,14,3,2,3,2,9,7
Onbekend,Alshammar Agnes,5674631,16,Sverige,Vrouw,1580,Werpers,17,1,13,168,62,"[('Kogelstoten', '5.07 m', '0', 3), ('Discuswerpen', '20.29 m', '0', 3), ('Kogelslingeren', '17.72 m', '0', 3), ('Speerwerpen', '18.36 m', '0', 3)]",False,,19,3,2,1,2,2,10,5,8
Onbekend,Alstrup Poul,5676714,22,Danmark,Man,640,Zonder specialiteit,20,1,15,195,95,[],False,,6,3,10,5,3,2,3,0,0
Onbekend,Aluko Danuwa,5640368,18,Nigeria,Vrouw,1870,Langeafstandslopers,16,1,19,168,66,"[('5.000 meter', '20:11.66', '623', 4), ('10.000 meter', '44:11.66', '607', 4), ('Marathon', '3h:02:20.04', '693', 4)]",False,,17,2,11,3,1,5,3,6,7
Onbekend,Alvarado Amalia,5677808,24,México,Vrouw,920,Zonder specialiteit,11,1,15,185,81,[],False,,19,2,7,7,1,2,1,0,0
Onbekend,Alvarado Ronny,5678212,21,Venezuela,Man,350,Zonder specialiteit,13,1,15,186,87,[],False,,16,2,2,3,2,3,2,0,0
Onbekend,Alves Ivo,5678588,16,Portugal,Man,720,Sprinters,12,1,15,170,65,"[('100 meter', '13.97 s', '590', 4), ('200 meter', '27.82 s', '640', 4), ('400 meter', '1:00.60', '735', 4), ('110 meter horden', '20.48 s', '713', 4), ('400 meter horden', '1:10.86', '739', 4)]",False,,13,3,3,8,5,3,1,5,8
Onbekend,Alzetta Lara,5633011,19,Italia,Vrouw,1870,Snelwandelaars,19,1,18,157,52,"[('10 km snelwandelen', '1h:05:44.47', '713', 3), ('20 km snelwandelen', '2h:13:00.22', '676', 3), ('50 km snelwandelen', '5h:24:52.24', '660', 3)]",False,,17,3,10,3,3,2,2,8,7
Onbekend,Amar Nand Bernard,5678880,19,Malaysia,Man,170,Zonder specialiteit,18,1,15,182,81,[],False,,9,2,0,2,1,3,7,0,0
Onbekend,Amaya Feliciano,5676514,21,El Salvador,Man,370,Zonder specialiteit,12,1,14,193,91,[],False,,16,2,1,1,0,6,3,0,0
Onbekend,Amaya Guillermo,5679842,23,El Salvador,Man,90,Zonder specialiteit,19,1,15,166,64,[],False,,11,2,2,3,2,0,4,0,0
Onbekend,Ambrosi Diana,5678778,16,Italia,Vrouw,570,Zonder specialiteit,15,1,15,157,51,[],False,,9,2,1,2,2,9,3,0,0
Verspringen,Amedo Eladio,4982425,34,España,Man,600,Springers,16,9,18,175,75,"[('Hoogspringen', '0.69 m', '0', 3), ('Polsstokhoogspringen', '1.90 m', '0', 3), ('Verspringen', '3.09 m', '90', 3), ('Hinkstapspringen', '5.24 m', '0', 3)]",False,,9,0,0,5,0,7,0,3,3
Onbekend,Amel Agathe,5667367,17,France,Vrouw,1290,Werpers,15,1,15,166,62,"[('Kogelstoten', '4.42 m', '0', 3), ('Discuswerpen', '16.46 m', '0', 3), ('Kogelslingeren', '13.70 m', '0', 3), ('Speerwerpen', '14.60 m', '0', 3)]",False,,18,5,2,3,0,1,2,8,8
Onbekend,Amelung Valve,5672896,14,Eesti,Vrouw,1310,Werpers,16,1,14,154,49,"[('Kogelstoten', '3.39 m', '0', 3), ('Discuswerpen', '15.12 m', '0', 3), ('Kogelslingeren', '12.95 m', '0', 3), ('Speerwerpen', '15.32 m', '0', 3)]",False,,18,0,3,6,2,4,10,6,6
Onbekend,Amertil Harris,5677276,20,Bahamas,Man,160,Zonder specialiteit,20,1,15,187,88,[],False,,6,6,3,1,6,1,3,0,0
Onbekend,Amici Arturo,5656442,15,Italia,Man,580,Sprinters,16,1,15,169,71,"[('100 meter', '14.37 s', '514', 4), ('200 meter', '28.63 s', '563', 4), ('400 meter', '1:03.22', '626', 4), ('110 meter horden', '21.41 s', '597', 4), ('400 meter horden', '1:13.06', '661', 4)]",False,,17,5,3,3,2,2,0,6,4
Onbekend,Amin Habib,5679751,17,Indonesia,Man,520,Zonder specialiteit,14,1,15,177,75,[],False,,11,3,6,9,5,3,2,0,0
Onbekend,Amo Soledad,5678312,14,España,Vrouw,470,Zonder specialiteit,20,1,15,170,62,[],False,,17,1,1,2,6,2,1,0,0
Onbekend,Amodu Olufunmilayo,5677699,17,Nigeria,Vrouw,920,Zonder specialiteit,19,1,15,158,56,[],False,,6,1,2,10,2,3,2,0,0
Onbekend,Amundsen Mary,5677415,23,Norge,Vrouw,240,Zonder specialiteit,19,1,15,169,62,[],False,,12,2,2,2,1,3,7,0,0
Onbekend,Amundsen Torstein,5676738,24,Norge,Man,770,Zonder specialiteit,11,1,15,191,90,[],False,,18,4,2,3,8,3,0,0,0
Onbekend,Amyn Fatima,5676476,18,Al-Maghrib,Vrouw,170,Zonder specialiteit,15,1,15,168,57,[],False,,13,3,2,3,4,5,0,0,0
Onbekend,Anafal Karmi,5679861,21,Al-Maghrib,Man,380,Zonder specialiteit,18,1,15,170,69,[],False,,16,3,2,2,6,3,1,0,0
Onbekend,Anagnostarou Tania,5602973,17,Hellas,Vrouw,1080,Langeafstandslopers,20,1,16,187,89,"[('5.000 meter', '21:12.00', '492', 4), ('10.000 meter', '45:56.06', '502', 4), ('Marathon', '3h:12:30.30', '550', 4)]",False,,17,3,10,2,1,1,2,4,6
Onbekend,Anani Basma,5676275,18,Al-Jazā'ir,Vrouw,850,Zonder specialiteit,19,1,15,158,53,[],False,,6,6,2,10,3,3,1,0,0
Onbekend,Ancheta Gregorio,5676436,16,Uruguay,Man,430,Zonder specialiteit,14,1,14,166,66,[],False,,14,1,8,2,2,2,1,0,0
Onbekend,Anchundia Roberto,5676636,22,Ecuador,Man,1130,Zonder specialiteit,20,1,15,190,87,[],False,,16,1,10,1,3,1,6,0,0
Onbekend,Anderson Geoff,5636239,15,South Africa,Man,990,Werpers,20,1,14,176,81,"[('Kogelstoten', '8.26 m', '49', 3), ('Discuswerpen', '29.81 m', '113', 3), ('Kogelslingeren', '27.49 m', '26', 3), ('Speerwerpen', '30.25 m', '89', 3)]",False,,9,9,1,2,2,3,4,8,7
Onbekend,Anderson Solène,5630826,17,France,Vrouw,180,Middenafstandslopers,16,1,13,173,73,"[('800 meter', '2:48.21', '503', 4), ('1.500 meter', '5:32.75', '526', 4), ('3.000 meter steeplechase', '17:54.97', '557', 4)]",False,,12,1,5,5,1,1,1,6,5
10 km snelwandelen,Andrade Pepe,5468100,27,Uruguay,Man,5800,Snelwandelaars,20,6,16,185,78,"[('10 km snelwandelen', '56:47.08', '850', 3), ('20 km snelwandelen', '1h:51:02.09', '846', 3), ('50 km snelwandelen', '4h:43:50.14', '790', 3)]",False,,7,3,12,4,9,2,3,11,11
Onbekend,Andreella Isa,5670512,16,Italia,Vrouw,870,Werpers,11,1,13,168,61,"[('Kogelstoten', '5.90 m', '0', 3), ('Discuswerpen', '21.44 m', '0', 3), ('Kogelslingeren', '18.13 m', '0', 3), ('Speerwerpen', '16.03 m', '0', 3)]",False,,14,9,3,1,3,1,1,8,3
Onbekend,Andrews Natalie,5679400,20,Barbados,Vrouw,140,Zonder specialiteit,18,1,15,163,58,[],False,,9,1,6,2,2,3,3,0,0
Onbekend,Andrews Zachary,5679466,18,New Zealand,Man,150,Zonder specialiteit,11,1,15,183,86,[],False,,7,2,1,3,2,3,7,0,0
Onbekend,Andriyono Septiana,5678065,22,Indonesia,Vrouw,1220,Zonder specialiteit,15,1,15,172,72,[],False,,14,10,7,5,0,2,2,0,0
Onbekend,Anguita Arkaitz,5666973,14,España,Man,520,Werpers,14,1,14,161,61,"[('Kogelstoten', '3.54 m', '0', 3), ('Discuswerpen', '14.28 m', '0', 3), ('Kogelslingeren', '13.69 m', '0', 3), ('Speerwerpen', '15.52 m', '0', 3)]",False,,17,2,2,1,1,2,7,4,5
Onbekend,Anselmo Xever,5679443,18,Uruguay,Man,480,Zonder specialiteit,16,1,15,173,72,[],False,,7,1,3,0,9,2,2,0,0
Onbekend,Antić Jovica,5676248,23,Srbija,Man,260,Zonder specialiteit,17,1,15,181,79,[],False,,7,4,2,3,8,2,2,0,0
Onbekend,Antman Doron,5677828,21,Yisra'el,Man,50,Zonder specialiteit,19,1,15,183,85,[],False,,6,1,1,2,3,3,2,0,0
Onbekend,Antolić Sanjin,5677749,15,Hrvatska,Man,400,Zonder specialiteit,19,1,15,176,73,[],False,,6,5,1,3,0,9,3,0,0
Onbekend,Antończak Janina,5678331,14,Polska,Vrouw,80,Zonder specialiteit,13,1,15,151,46,[],False,,10,1,3,3,3,3,2,0,0
Onbekend,Antonelli Célia,5676651,16,Switzerland,Vrouw,70,Zonder specialiteit,12,1,15,155,51,[],False,,9,3,3,2,0,3,4,0,0
Onbekend,Antoni Mimma,5678791,14,Italia,Vrouw,1340,Werpers,11,1,15,158,54,[],False,,14,0,1,7,2,2,10,7,6
Onbekend,Antonio Malaya,5678017,19,Pilipinas,Vrouw,630,Zonder specialiteit,19,1,15,165,59,[],False,,17,2,1,2,1,6,7,0,0
Onbekend,Antonsson Jan,5679155,22,Ísland,Man,1290,Zonder specialiteit,15,1,15,171,76,[],False,,20,1,1,2,1,1,9,0,0
Onbekend,Aparício Cristina,5678606,17,Portugal,Vrouw,430,Zonder specialiteit,12,1,15,174,65,[],False,,11,3,0,1,2,8,7,0,0
Onbekend,Apsīte Agnese,5679075,17,Latvija,Vrouw,690,Zonder specialiteit,13,1,15,162,53,[],False,,14,0,9,2,2,6,2,0,0
Onbekend,Apsīte Lilita,5677079,19,Latvija,Vrouw,770,Zonder specialiteit,20,1,15,171,64,[],False,,13,3,2,10,1,1,2,0,0
Onbekend,Aračić Ana Marija,5678061,24,Hrvatska,Vrouw,1050,Zonder specialiteit,17,1,15,171,60,[],False,,14,2,3,2,2,3,10,0,0
Onbekend,Aragón José,5677568,16,Perú,Man,300,Zonder specialiteit,15,1,15,176,80,[],False,,8,1,2,2,8,2,1,0,0
Onbekend,Aramburu Rubens,5329490,26,Brasil,Man,3990,Snelwandelaars,18,4,11,178,68,"[('10 km snelwandelen', '58:20.72', '783', 3), ('20 km snelwandelen', '1h:53:11.84', '798', 3), ('50 km snelwandelen', '4h:50:50.25', '729', 3)]",False,,16,1,12,10,8,3,2,9,9
Onbekend,Aranburu Soledad,5678402,17,España,Vrouw,210,Zonder specialiteit,13,1,15,170,69,[],False,,8,2,7,3,2,2,2,0,0
Onbekend,Arcari Aurelio,5639354,18,Italia,Man,270,Werpers,15,1,16,173,81,"[('Kogelstoten', '6.31 m', '0', 3), ('Discuswerpen', '24.63 m', '0', 3), ('Kogelslingeren', '24.31 m', '0', 3), ('Speerwerpen', '27.31 m', '25', 3)]",False,,7,6,1,6,6,1,3,6,5
Onbekend,Arce Natalia,5679763,15,El Salvador,Vrouw,520,Zonder specialiteit,17,1,15,157,55,[],False,,16,8,3,3,3,1,4,0,0
Onbekend,Argunova Inessa,5679829,24,Rossiya,Vrouw,480,Zonder specialiteit,18,1,15,180,74,[],False,,17,1,3,5,7,3,3,0,0
Onbekend,Arkhipov Andrey,5678090,15,Belarus,Man,1020,Zonder specialiteit,11,1,15,171,71,[],False,,13,3,4,3,4,10,2,0,0
Onbekend,Armbrister Darien,5678882,21,Bahamas,Man,370,Zonder specialiteit,13,1,15,190,87,[],False,,11,2,3,1,3,8,3,0,0
Onbekend,Armstrong Yuri,5677418,15,New Zealand,Vrouw,720,Zonder specialiteit,13,1,15,158,55,[],False,,15,2,3,8,2,8,1,0,0
Onbekend,Arnautović Carli,5679142,22,Österreich,Vrouw,1010,Zonder specialiteit,20,1,15,181,74,[],False,,9,10,2,1,8,3,2,0,0
